evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,3.7882688021768406e-17,0,,165,100
1,121,835,1635,7.945718911439591e-08,0,,165,100
2,169,1204,2004,6.128381907893566e-24,0,,168,100
3,180,1289,2089,1.0898889026379528e-38,0,,170,100
4,193,1396,2196,0.029708852725544077,1,,178,100
5,200,1444,2244,0.010607898334557673,1,,175,100
6,258,1808,2608,9.182599246912905e-18,0,,164,100
7,282,1990,2790,3.109111461003495e-05,0,,162,100
8,293,2073,2873,5.628988231719648e-25,0,,162,100
9,304,2130,2930,4.977249972421092e-09,0,,162,100
10,309,2164,2964,0.0011258861484893519,1,,160,100
11,366,2553,3353,8.671072793912894e-23,0,,161,100
12,381,2663,3463,2.5085711117619307e-25,0,,157,100
13,388,2715,3515,3.430619319400513e-20,0,,158,100
14,393,2753,3553,2.5237716791286075e-12,0,,161,100
15,445,3120,3920,1.4673772440006354e-20,0,,169,100
16,457,3211,4011,1.0361590797893838e-14,0,,169,100
17,474,3334,4134,6.952566041723069e-12,0,,177,100
18,481,3383,4183,0.0006183654630513522,0,,171,100
19,523,3731,4531,1.904003501558558e-09,0,,171,100
20,528,3761,4561,4.77867656579614e-07,0,,167,100
21,547,3882,4682,6.223858418985819e-08,0,,163,100
22,555,3974,4774,2.2937213529070016e-21,0,,160,100
23,561,4009,4809,1.172031142803141e-22,0,,165,100
24,581,4142,4942,2.2645579358927744e-18,0,,160,100
25,597,4261,5061,2.6592394280463508e-17,0,,165,100
26,602,4301,5101,2.1942713727863445e-09,0,,165,100
27,618,4421,5221,1.0718835840645891e-29,0,,167,100
28,636,4546,5346,2.16114164187424e-07,0,,169,100
29,649,4659,5459,2.2823091519689807e-08,0,,173,100
30,680,4868,5668,4.900919933309104e-12,0,,179,100
31,697,4977,5777,7.708937925153709e-20,0,,175,100
32,703,5016,5816,1.1828789261948794e-09,0,,172,100
33,719,5128,5928,1.7281994827128112e-10,0,,170,100
34,724,5161,5961,4.331253246312419e-21,0,,167,100
35,744,5291,6091,6.268913325634468e-10,0,,163,100
36,759,5393,6193,5.886865282590067e-57,0,,162,100
37,792,5619,6419,2.3680232645756777e-09,0,,156,100
38,798,5649,6449,1.5673996992922673e-18,0,,151,100
39,804,5703,6503,5.085104436338678e-11,0,,151,100
40,811,5757,6557,2.6165650442709758e-05,0,,153,100
41,816,5789,6589,3.598573434571678e-08,0,,155,100
42,823,5850,6650,5.5830553880400674e-14,0,,155,100
43,829,5891,6691,5.038192821961276e-11,0,,154,100
44,847,5997,6797,1.3487260351601427e-21,0,,150,100
45,929,6598,7398,6.230569741622897e-22,0,,149,100
46,948,6741,7541,2.2284470024782287e-10,0,,152,100
47,957,6814,7614,1.7926441672772863e-05,0,,159,100
48,966,6883,7683,7.109161984715303e-07,0,,159,100
49,975,6945,7745,5.101444584002054e-11,0,,161,100
50,980,6979,7779,2.770838070978178e-27,0,,158,100
51,993,7077,7877,1.241868795752539e-09,0,,165,100
52,1003,7155,7955,0.002165174671575848,1,,162,100
53,1014,7248,8048,4.602057649599171e-06,0,,164,100
54,1020,7277,8077,5.4610991522795305e-09,0,,167,100
55,1026,7317,8117,7.377911376664207e-07,0,,166,100
56,1033,7363,8163,4.738728871633549e-11,0,,166,100
57,1043,7455,8255,4.3865608675732144e-11,0,,168,100
58,1048,7481,8281,1.2915593839206457e-13,0,,167,100
59,1054,7527,8327,8.911755521716441e-13,0,,168,100
60,1059,7575,8375,7.970314658803241e-15,0,,165,100
61,1064,7608,8408,4.419067524105486e-26,0,,162,100
62,1073,7671,8471,0.1036281699460783,1,,160,100
63,1090,7781,8581,0.003405954447136383,1,,166,100
64,1104,7873,8673,0.2565791190799704,1,,162,100
65,1110,7916,8716,0.022881461223577988,1,,162,100
66,1115,7950,8750,0.004190976678158327,1,,162,100
67,1125,8020,8820,4.215296047944399e-15,0,,161,100
68,1140,8121,8921,6.425481112147996e-05,0,,159,100
69,1159,8288,9088,2.3198015116081004e-11,0,,164,100
70,1164,8323,9123,4.011308837672324e-09,0,,163,100
71,1171,8386,9186,5.930532545594789e-05,0,,165,100
72,1176,8417,9217,0.06543800469818756,1,,167,100
73,1181,8456,9256,0.09048941558928157,1,,166,100
74,1186,8491,9291,0.04657384255112805,1,,172,100
75,1191,8526,9326,0.009140091719049023,1,,167,100
76,1197,8559,9359,1.3143770122680378e-06,0,,165,100
77,1202,8593,9393,2.2190543334020894e-09,0,,165,100
78,1213,8686,9486,0.010103569053935868,1,,167,100
79,1218,8724,9524,0.004803719641723898,1,,168,100
80,1227,8775,9575,0.010425868538301682,1,,167,100
81,1234,8823,9623,2.3466185488294992e-08,0,,165,100
82,1241,8885,9685,3.28303625692864e-08,0,,166,100
83,1246,8924,9724,2.0480277061309597e-10,0,,170,100
84,1257,8980,9780,4.343202469465271e-08,0,,168,100
85,1262,9004,9804,1.7129635648272069e-12,0,,168,100
86,1276,9100,9900,5.076844574834062e-10,0,,163,100
87,1286,9171,9971,4.3186783045820623e-19,0,,163,100
88,1315,9382,10182,9.913131611498012e-15,0,,170,100
89,1335,9525,10325,3.5795032070256995e-22,0,,170,100
