evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,6.134939970712018e-11,0,,165,100
1,54,345,1145,4.2171138369622535e-09,0,,166,100
2,116,722,1522,1.380682379448802e-07,0,,162,100
3,124,766,1566,6.284566884331759e-18,0,,163,100
4,150,910,1710,4.1025428863800026e-15,0,,162,100
5,162,976,1776,6.509613190171214e-13,0,,158,100
6,172,1025,1825,4.0629356944234125e-07,0,,156,100
7,183,1106,1906,2.3454174579741944e-12,0,,152,100
8,189,1142,1942,5.022889892789553e-16,0,,156,100
9,569,3409,4209,4.659602543282964e-30,0,,174,100
10,1444,8434,9234,5.331636116864496e-08,0,,181,100
11,1462,8539,9339,4.644155856531853e-19,0,,173,100
12,1487,8678,9478,8.90450994679125e-14,0,,170,100
13,1502,8770,9570,9.71237075512209e-15,0,,172,100
14,1537,8999,9799,9.823980811524356e-14,0,,179,100
15,1545,9046,9846,5.65412275206479e-23,0,,180,100
16,1572,9213,10013,3.589619004676278e-13,0,,182,100
17,1577,9243,10043,1.1973866688034531e-15,0,,184,100
18,1615,9489,10289,4.741191369066375e-16,0,,186,100
19,1636,9615,10415,1.6471561080690313e-21,0,,177,100
20,1646,9679,10479,1.3992796955846938e-14,0,,175,100
21,1672,9815,10615,4.330951964227641e-14,0,,171,100
