evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.6149848903922542,1,,177,100
1,6,31,831,7.166363311716999e-24,0,,178,100
2,14,78,878,1.839833385486479e-13,0,,179,100
3,19,112,912,5.90039563346836e-28,0,,181,100
4,24,145,945,2.406497142187347e-07,0,,184,100
5,29,170,970,0.00023502309366186578,0,,183,100
6,35,200,1000,3.1523990387366754e-19,0,,180,100
7,45,255,1055,0.00010799119230993127,0,,182,100
8,52,297,1097,5.134132081389745e-18,0,,181,100
9,57,321,1121,2.413674316847138e-07,0,,179,100
10,62,348,1148,3.4536181905914644e-05,0,,178,100
11,68,374,1174,0.694033808882733,1,,177,100
12,75,411,1211,2.2039728787371646e-16,0,,174,100
13,81,443,1243,0.0032557724949444818,1,,174,100
14,86,469,1269,0.0014631979020526345,1,,174,100
15,91,498,1298,0.0004586373025989461,0,,174,100
16,96,527,1327,0.000346550213890255,0,,175,100
17,104,567,1367,1.637102175948482e-05,0,,172,100
18,109,590,1390,0.00011863515413560674,0,,170,100
19,114,628,1428,0.0010853851760565859,1,,172,100
20,120,666,1466,0.0010468120339876008,1,,168,100
21,125,692,1492,0.0011332632988799176,1,,163,100
22,130,729,1529,1.5048427170796005e-14,0,,153,100
23,135,754,1554,0.002218477090422246,1,,148,100
24,143,795,1595,3.277374065415141e-08,0,,139,100
25,149,827,1627,1.2978885232124203e-07,0,,132,100
26,156,861,1661,0.00051531045808749,0,,124,100
27,162,887,1687,7.127088247157851e-32,0,,117,100
28,167,914,1714,0.0007288548271335354,0,,110,100
29,173,942,1742,0.21339646821876093,1,,105,100
30,178,973,1773,0.041655653581865605,1,,100,100
