evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,1,5,805,7.025797458375017e-13,0,,181,100
1,10,49,849,1.0146503234911948e-12,0,,168,100
2,16,74,874,2.465420508458589e-36,0,,158,100
3,24,119,919,1.3881633987491357e-40,0,,147,100
4,44,231,1031,1.9429958719554087e-21,0,,113,100
