evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,5.265729518729486e-14,0,,165,100
1,121,835,1635,8.538384388734122e-17,0,,165,100
2,169,1204,2004,7.847983662061844e-20,0,,168,100
3,180,1289,2089,5.203444269394656e-16,0,,170,100
4,193,1396,2196,1.6705795419560166e-16,0,,178,100
5,200,1444,2244,6.532224037408607e-21,0,,175,100
6,258,1808,2608,2.7169426065565867e-13,0,,164,100
7,282,1990,2790,3.0979233681349176e-19,0,,162,100
8,293,2073,2873,4.7066451761492625e-23,0,,162,100
9,304,2130,2930,2.217106892426927e-19,0,,162,100
10,309,2164,2964,1.1778973167735482e-14,0,,160,100
11,366,2553,3353,1.0748589260427202e-15,0,,161,100
12,381,2663,3463,3.438689686290975e-12,0,,157,100
13,388,2715,3515,1.3602691800145782e-09,0,,158,100
14,393,2753,3553,1.9969777819274098e-14,0,,161,100
15,445,3120,3920,1.3467718899327068e-20,0,,169,100
16,457,3211,4011,8.126794073033683e-19,0,,169,100
17,474,3334,4134,1.1005175227855395e-06,0,,177,100
18,481,3383,4183,6.551437565919586e-12,0,,171,100
19,523,3731,4531,8.698610093099302e-19,0,,171,100
20,528,3761,4561,1.2154920645209262e-11,0,,167,100
21,547,3882,4682,1.060460615884654e-16,0,,163,100
22,555,3974,4774,2.1617859425602018e-16,0,,160,100
23,561,4009,4809,3.3241859933607423e-15,0,,165,100
24,581,4142,4942,2.425022317183273e-21,0,,160,100
25,597,4261,5061,3.437606048516564e-19,0,,165,100
26,602,4301,5101,2.231116884484674e-24,0,,165,100
27,618,4421,5221,1.7107572562702677e-15,0,,167,100
28,636,4546,5346,2.2689654404385783e-17,0,,169,100
29,649,4659,5459,1.0052912526346881e-16,0,,173,100
30,680,4868,5668,1.2109697977541606e-14,0,,179,100
31,697,4977,5777,3.6107080222657946e-09,0,,175,100
32,703,5016,5816,1.5854821388283223e-11,0,,172,100
33,719,5128,5928,2.3429863179100123e-16,0,,170,100
34,724,5161,5961,5.408006390767541e-15,0,,167,100
35,744,5291,6091,7.160808954086286e-16,0,,163,100
36,759,5393,6193,8.188141533688303e-20,0,,162,100
37,792,5619,6419,3.385356931103751e-15,0,,156,100
38,798,5649,6449,2.3421643147546376e-13,0,,151,100
39,804,5703,6503,6.241235553400015e-16,0,,151,100
40,811,5757,6557,1.3351527602667848e-14,0,,153,100
41,816,5789,6589,1.3224032220654922e-18,0,,155,100
42,823,5850,6650,2.137488279877719e-18,0,,155,100
43,829,5891,6691,3.9353216833776115e-17,0,,154,100
44,847,5997,6797,2.82001827185822e-21,0,,150,100
45,929,6598,7398,1.5653434746672765e-14,0,,149,100
46,948,6741,7541,4.596135105338455e-25,0,,152,100
47,957,6814,7614,1.5629832927181553e-14,0,,159,100
48,966,6883,7683,3.4663921291326197e-18,0,,159,100
49,975,6945,7745,1.4174911641604559e-14,0,,161,100
50,980,6979,7779,1.841472259572453e-18,0,,158,100
51,993,7077,7877,1.0100894415038179e-16,0,,165,100
52,1003,7155,7955,3.4810062470357293e-19,0,,162,100
53,1014,7248,8048,1.1595792637907448e-21,0,,164,100
54,1020,7277,8077,3.572030066508006e-16,0,,167,100
55,1026,7317,8117,4.35507705892114e-17,0,,166,100
56,1033,7363,8163,2.688046662612937e-11,0,,166,100
57,1043,7455,8255,1.7638748833905913e-16,0,,168,100
58,1048,7481,8281,7.030636763638941e-12,0,,167,100
59,1054,7527,8327,6.225840582810115e-11,0,,168,100
60,1059,7575,8375,7.112047216799562e-06,0,,165,100
61,1064,7608,8408,4.313420111264444e-13,0,,162,100
62,1073,7671,8471,8.529483061162667e-19,0,,160,100
63,1090,7781,8581,6.569043110765691e-20,0,,166,100
64,1104,7873,8673,1.2526992008552122e-07,0,,162,100
65,1110,7916,8716,6.242942121485908e-11,0,,162,100
66,1115,7950,8750,1.0320292355674752e-11,0,,162,100
67,1125,8020,8820,5.7580703256224726e-08,0,,161,100
68,1140,8121,8921,7.984717143693666e-12,0,,159,100
69,1159,8288,9088,6.054980798092122e-18,0,,164,100
70,1164,8323,9123,6.07446662832786e-11,0,,163,100
71,1171,8386,9186,1.3329109820113769e-14,0,,165,100
72,1176,8417,9217,8.214648272179614e-12,0,,167,100
73,1181,8456,9256,1.2780368467024882e-20,0,,166,100
74,1186,8491,9291,8.169374560059965e-15,0,,172,100
75,1191,8526,9326,4.514810115934823e-16,0,,167,100
76,1197,8559,9359,1.2896975481590045e-11,0,,165,100
77,1202,8593,9393,6.680562879921264e-15,0,,165,100
78,1213,8686,9486,1.801813403740429e-19,0,,167,100
79,1218,8724,9524,3.3599558244126593e-25,0,,168,100
80,1227,8775,9575,5.47147886590662e-10,0,,167,100
81,1234,8823,9623,0.00027308851985048156,0,,165,100
82,1241,8885,9685,4.097378739497712e-11,0,,166,100
83,1246,8924,9724,2.348671035726765e-10,0,,170,100
84,1257,8980,9780,6.748729601078969e-10,0,,168,100
85,1262,9004,9804,3.180505162653594e-13,0,,168,100
86,1276,9100,9900,3.047971605825736e-13,0,,163,100
87,1286,9171,9971,9.476124749532636e-15,0,,163,100
88,1315,9382,10182,7.778030879018461e-24,0,,170,100
89,1335,9525,10325,5.822759749938803e-17,0,,170,100
