evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,0.010149319107621423,1,,157,100
1,13,65,865,2.007000140413407e-21,0,,144,100
2,23,122,922,6.902340745138107e-37,0,,132,100
3,36,190,990,2.6382969352102634e-13,0,,113,100
4,46,238,1038,2.1258283586209178e-16,0,,102,100
