evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,2.8852795999181936e-09,0,,177,100
1,6,31,831,4.868156587268659e-17,0,,178,100
2,14,78,878,0.055948887078149344,1,,179,100
3,19,112,912,0.0007640933717905589,0,,181,100
4,24,145,945,0.12129175969181592,1,,184,100
5,29,170,970,5.903506470155255e-06,0,,183,100
6,35,200,1000,1.5094827689472993e-05,0,,180,100
7,45,255,1055,3.5673118256646706e-11,0,,182,100
8,52,297,1097,0.00014119782874034173,0,,181,100
9,57,321,1121,2.05429006942987e-05,0,,179,100
10,62,348,1148,0.0001398880582096436,0,,178,100
11,68,374,1174,0.00043283697969269424,0,,177,100
12,75,411,1211,3.8112439436207616e-16,0,,174,100
13,81,443,1243,4.833838083380324e-48,0,,174,100
14,86,469,1269,3.8134295474339225e-19,0,,174,100
15,91,498,1298,3.4829657846450805e-13,0,,174,100
16,96,527,1327,2.4288144535007873e-07,0,,175,100
17,104,567,1367,1.816722707659985e-05,0,,172,100
18,109,590,1390,2.7696598052562832e-05,0,,170,100
19,114,628,1428,0.0004081641103758297,0,,172,100
20,120,666,1466,2.064104473291569e-08,0,,168,100
21,125,692,1492,2.1603546879936202e-16,0,,163,100
22,130,729,1529,2.0363977127662346e-08,0,,153,100
23,135,754,1554,1.146157133498504e-14,0,,148,100
24,143,795,1595,4.902143394255893e-09,0,,139,100
25,149,827,1627,5.908845717377115e-06,0,,132,100
26,156,861,1661,0.003413401960089156,1,,124,100
27,162,887,1687,3.9067484519145896e-11,0,,117,100
28,167,914,1714,7.064704760156455e-05,0,,110,100
29,173,942,1742,0.004781837740343737,1,,105,100
30,178,973,1773,5.362386757033116e-07,0,,100,100
