evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,1,5,805,0.0016568046011325006,1,,181,100
1,10,49,849,0.008628244377322958,1,,168,100
2,16,74,874,0.49413074331053614,1,,158,100
3,24,119,919,2.261147408208344e-05,0,,147,100
4,44,231,1031,0.3819716444828542,1,,113,100
