evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,7.352987686549331e-08,0,,182,100
1,5,31,831,6.375220386558622e-11,0,,181,100
2,14,87,887,8.613300537961014e-18,0,,170,100
3,20,132,932,1.321835262317168e-20,0,,160,100
4,26,167,967,9.407098307454257e-21,0,,152,100
5,31,201,1001,8.863958643569225e-21,0,,144,100
6,48,321,1121,2.4024866442924095e-28,0,,120,100
7,55,371,1171,5.1635775378006406e-23,0,,109,100
