evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.2964133964879907,1,,177,100
1,6,31,831,5.606044541433944e-07,0,,178,100
2,14,78,878,3.7814449747379015e-05,0,,179,100
3,19,112,912,0.00011049029406207826,0,,181,100
4,24,145,945,7.770444005061423e-07,0,,184,100
5,29,170,970,9.895936631441225e-06,0,,183,100
6,35,200,1000,5.046782072960323e-06,0,,180,100
7,45,255,1055,7.874915664231205e-08,0,,182,100
8,52,297,1097,5.838626660067251e-09,0,,181,100
9,57,321,1121,1.3712718784005037e-08,0,,179,100
10,62,348,1148,8.645374233622255e-07,0,,178,100
11,68,374,1174,2.2230223612664501e-07,0,,177,100
12,75,411,1211,6.278434224882477e-07,0,,174,100
13,81,443,1243,8.730162674202248e-08,0,,174,100
14,86,469,1269,9.34752838328325e-07,0,,174,100
15,91,498,1298,0.0006488298890646644,0,,174,100
16,96,527,1327,1.8048671000849183e-08,0,,175,100
17,104,567,1367,5.522603367276996e-06,0,,172,100
18,109,590,1390,1.6071975361908293e-09,0,,170,100
19,114,628,1428,3.186931730484098e-09,0,,172,100
20,120,666,1466,6.394345223924818e-08,0,,168,100
21,125,692,1492,3.841711369697735e-14,0,,163,100
22,130,729,1529,5.851499523236492e-09,0,,153,100
23,135,754,1554,6.648110393568232e-06,0,,148,100
24,143,795,1595,6.158585158415898e-12,0,,139,100
25,149,827,1627,6.841122751727086e-11,0,,132,100
26,156,861,1661,1.7976617086125293e-05,0,,124,100
27,162,887,1687,5.240946445352331e-08,0,,117,100
28,167,914,1714,1.1746859385188096e-06,0,,110,100
29,173,942,1742,1.2349014448054112e-06,0,,105,100
30,178,973,1773,1.0408661021880576e-10,0,,100,100
