evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,2.8278386349077896e-14,0,,179,100
1,33,195,995,3.919331334734632e-20,0,,181,100
2,48,297,1097,6.180416846403208e-11,0,,181,100
3,70,411,1211,7.936671091282279e-12,0,,181,100
4,75,435,1235,9.768022015888674e-13,0,,181,100
5,82,481,1281,0.00028679004687513884,0,,177,100
6,91,530,1330,0.0019859415740851104,1,,176,100
7,96,556,1356,0.0003966019622131934,0,,175,100
8,101,576,1376,0.006466989384819106,1,,173,100
9,110,617,1417,0.0010977520529626358,1,,171,100
10,119,660,1460,6.756768855693465e-11,0,,170,100
11,127,714,1514,7.195024522704663e-07,0,,168,100
12,139,797,1597,8.729852508117121e-07,0,,172,100
13,144,828,1628,7.206509481030363e-06,0,,172,100
14,149,856,1656,6.472642722969507e-05,0,,173,100
15,154,901,1701,7.117246881532481e-08,0,,174,100
16,162,942,1742,1.7516210065829317e-09,0,,172,100
17,168,975,1775,1.1640466692864256e-09,0,,168,100
18,174,1002,1802,4.9661931629298804e-14,0,,167,100
19,179,1027,1827,2.570213108242738e-12,0,,164,100
20,185,1065,1865,9.419381630396476e-08,0,,166,100
21,191,1102,1902,2.6978117775051413e-09,0,,168,100
22,200,1147,1947,1.9656487810649362e-17,0,,166,100
23,220,1250,2050,1.993051496411993e-17,0,,159,100
24,227,1289,2089,1.2599105207464012e-14,0,,162,100
25,268,1513,2313,8.685607984299376e-13,0,,162,100
26,276,1567,2367,1.0500480617631437e-08,0,,165,100
27,399,2279,3079,6.573742450647303e-06,0,,109,100
28,406,2320,3120,0.00023057304777641128,0,,101,100
