evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.005637640017417003,1,,179,100
1,33,195,995,0.00046312020241412157,0,,181,100
2,48,297,1097,0.08786615979788437,1,,181,100
3,70,411,1211,0.011580394384400063,1,,181,100
4,75,435,1235,0.12231307861156078,1,,181,100
5,82,481,1281,0.016410005535113632,1,,177,100
6,91,530,1330,0.1321324526211012,1,,176,100
7,96,556,1356,0.16600832935746343,1,,175,100
8,101,576,1376,0.21554030514344547,1,,173,100
9,110,617,1417,0.6936770356080534,1,,171,100
10,119,660,1460,0.0020481369782041846,1,,170,100
11,127,714,1514,0.19526702223514864,1,,168,100
12,139,797,1597,0.1936979929306503,1,,172,100
13,144,828,1628,0.48536686427925313,1,,172,100
14,149,856,1656,0.008117005058732417,1,,173,100
15,154,901,1701,0.00754318688069322,1,,174,100
16,162,942,1742,0.0008606541100146543,0,,172,100
17,168,975,1775,0.43519404460196354,1,,168,100
18,174,1002,1802,0.0045399807235065644,1,,167,100
19,179,1027,1827,0.5933941132885723,1,,164,100
20,185,1065,1865,0.45646355579291886,1,,166,100
21,191,1102,1902,0.0021153676607210395,1,,168,100
22,200,1147,1947,2.0909436824165367e-05,0,,166,100
23,220,1250,2050,0.07726115638815688,1,,159,100
24,227,1289,2089,0.00025534228009479294,0,,162,100
25,268,1513,2313,0.003763070100387694,1,,162,100
26,276,1567,2367,0.00038456914879652704,0,,165,100
27,399,2279,3079,0.0960087492732514,1,,109,100
28,406,2320,3120,0.07797887546072521,1,,101,100
