evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.9973397101313386,1,,153,100
1,6,39,839,0.002460333814199833,1,,151,100
2,11,71,871,0.9600921808246561,1,,152,100
3,17,99,899,0.9994334520479301,1,,152,100
4,22,148,948,0.9958177692928938,1,,155,100
5,27,172,972,0.9931161010155325,1,,155,100
6,34,233,1033,0.9964917987471098,1,,156,100
7,39,262,1062,0.9870169924460563,1,,147,100
8,44,307,1107,0.9973931614241512,1,,139,100
9,49,335,1135,0.9986425624257763,1,,132,100
10,55,365,1165,0.9988530079816438,1,,126,100
11,61,397,1197,0.9985445060056956,1,,119,100
12,66,435,1235,0.9956900615399726,1,,111,100
13,71,466,1266,0.9964276918797267,1,,106,100
14,77,507,1307,0.9470891926251399,1,,100,100
