evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,17,110,910,1.3942152634581766e-06,0,,271,100
1,50,326,1126,5.978786172367566e-39,0,,227,100
2,68,438,1238,1.260378815383506e-48,0,,188,100
3,77,500,1300,6.327796399877075e-61,0,,168,100
4,83,544,1344,1.2068533204672475e-35,0,,152,100
