evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,3.0645833734489896e-05,0,,165,100
1,54,345,1145,1.8303990660777395e-09,0,,166,100
2,116,722,1522,6.1375796737628634e-09,0,,162,100
3,124,766,1566,0.0003990606937065195,0,,163,100
4,150,910,1710,1.1422547747818486e-11,0,,162,100
5,162,976,1776,0.0005963363412107116,0,,158,100
6,172,1025,1825,0.0011884167689266522,1,,156,100
7,183,1106,1906,2.1591334155576188e-08,0,,152,100
8,189,1142,1942,2.4490220220726687e-10,0,,156,100
9,569,3409,4209,3.3240100405371593e-12,0,,174,100
10,1444,8434,9234,0.0032286651971599285,1,,181,100
11,1462,8539,9339,1.1153136788162952e-07,0,,173,100
12,1487,8678,9478,7.294568973842706e-08,0,,170,100
13,1502,8770,9570,3.5870974713025235e-06,0,,172,100
14,1537,8999,9799,9.277621905098293e-12,0,,179,100
15,1545,9046,9846,1.010998094706812e-06,0,,180,100
16,1572,9213,10013,0.00039958796968145457,0,,182,100
17,1577,9243,10043,2.0813157092112192e-05,0,,184,100
18,1615,9489,10289,1.6045628042489933e-13,0,,186,100
19,1636,9615,10415,1.6999442990744545e-10,0,,177,100
20,1646,9679,10479,2.141808249037648e-08,0,,175,100
21,1672,9815,10615,9.481302000632777e-11,0,,171,100
