evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,2.2182406307413125e-05,0,,165,100
1,121,835,1635,2.7339531490440796e-26,0,,165,100
2,169,1204,2004,2.544682216829133e-24,0,,168,100
3,180,1289,2089,2.0337281092036734e-05,0,,170,100
4,193,1396,2196,0.05996771970950065,1,,178,100
5,200,1444,2244,0.6587303961384873,1,,175,100
6,258,1808,2608,7.030567012019669e-28,0,,164,100
7,282,1990,2790,0.0009308682883024429,0,,162,100
8,293,2073,2873,1.4857767627731193e-16,0,,162,100
9,304,2130,2930,0.0019830760576919422,1,,162,100
10,309,2164,2964,2.805903931008214e-11,0,,160,100
11,366,2553,3353,2.947683583393508e-08,0,,161,100
12,381,2663,3463,5.046817549461458e-12,0,,157,100
13,388,2715,3515,0.00026456897452294635,0,,158,100
14,393,2753,3553,7.819921165939548e-08,0,,161,100
15,445,3120,3920,3.7133642700804056e-08,0,,169,100
16,457,3211,4011,1.917554355891838e-23,0,,169,100
17,474,3334,4134,0.6125839743145658,1,,177,100
18,481,3383,4183,0.12972696095713193,1,,171,100
19,523,3731,4531,0.0006179618204628631,0,,171,100
20,528,3761,4561,0.09295299193750635,1,,167,100
21,547,3882,4682,4.882843075987532e-05,0,,163,100
22,555,3974,4774,5.779709705289899e-06,0,,160,100
23,561,4009,4809,0.000669958628099935,0,,165,100
24,581,4142,4942,2.1004881756847888e-18,0,,160,100
25,597,4261,5061,3.071683913957745e-18,0,,165,100
26,602,4301,5101,0.00012315958691777931,0,,165,100
27,618,4421,5221,1.35462141123436e-10,0,,167,100
28,636,4546,5346,0.003376012956093064,1,,169,100
29,649,4659,5459,3.0015345810263126e-09,0,,173,100
30,680,4868,5668,3.764347972752995e-16,0,,179,100
31,697,4977,5777,0.01959359305022139,1,,175,100
32,703,5016,5816,4.446609256287896e-19,0,,172,100
33,719,5128,5928,3.076115878700024e-07,0,,170,100
34,724,5161,5961,5.113265125309162e-07,0,,167,100
35,744,5291,6091,2.482750295820942e-08,0,,163,100
36,759,5393,6193,0.0005195219283966948,0,,162,100
37,792,5619,6419,4.266977232214319e-12,0,,156,100
38,798,5649,6449,1.2543150449130122e-28,0,,151,100
39,804,5703,6503,1.73185188392101e-06,0,,151,100
40,811,5757,6557,0.0034120489253804845,1,,153,100
41,816,5789,6589,5.816981895628599e-11,0,,155,100
42,823,5850,6650,1.352321849998222e-27,0,,155,100
43,829,5891,6691,4.8541154883549865e-09,0,,154,100
44,847,5997,6797,0.0013980848018796065,1,,150,100
45,929,6598,7398,5.644856709479398e-13,0,,149,100
46,948,6741,7541,1.2525881705382515e-21,0,,152,100
47,957,6814,7614,0.0013186066484919307,1,,159,100
48,966,6883,7683,3.067606719721283e-10,0,,159,100
49,975,6945,7745,1.2279189168223627e-16,0,,161,100
50,980,6979,7779,1.4012608985283982e-15,0,,158,100
51,993,7077,7877,1.4599095710862674e-05,0,,165,100
52,1003,7155,7955,0.019183513711717424,1,,162,100
53,1014,7248,8048,0.0007006283076437271,0,,164,100
54,1020,7277,8077,1.6344499979397342e-05,0,,167,100
55,1026,7317,8117,0.14916425089178037,1,,166,100
56,1033,7363,8163,3.5799754441420995e-10,0,,166,100
57,1043,7455,8255,1.2918431580124577e-19,0,,168,100
58,1048,7481,8281,3.1705923866085163e-10,0,,167,100
59,1054,7527,8327,0.0031519106261061434,1,,168,100
60,1059,7575,8375,0.0005332581038928081,0,,165,100
61,1064,7608,8408,7.39237563757536e-08,0,,162,100
62,1073,7671,8471,0.14763777237559317,1,,160,100
63,1090,7781,8581,0.0004937537564596548,0,,166,100
64,1104,7873,8673,0.9241195440261332,1,,162,100
65,1110,7916,8716,0.06888527032759752,1,,162,100
66,1115,7950,8750,0.009508564040952346,1,,162,100
67,1125,8020,8820,1.2525813125255419e-05,0,,161,100
68,1140,8121,8921,0.00016280706204035904,0,,159,100
69,1159,8288,9088,0.0007455765030251977,0,,164,100
70,1164,8323,9123,0.0017030105625281161,1,,163,100
71,1171,8386,9186,0.000330810822051908,0,,165,100
72,1176,8417,9217,1.7114210091383742e-08,0,,167,100
73,1181,8456,9256,0.002546328493819068,1,,166,100
74,1186,8491,9291,0.09252694827756341,1,,172,100
75,1191,8526,9326,0.007385473266470067,1,,167,100
76,1197,8559,9359,0.03909022758520207,1,,165,100
77,1202,8593,9393,0.34484221277063615,1,,165,100
78,1213,8686,9486,0.0011228411409659653,1,,167,100
79,1218,8724,9524,0.017833694263753065,1,,168,100
80,1227,8775,9575,0.0034543049019708423,1,,167,100
81,1234,8823,9623,0.00046424623912822826,0,,165,100
82,1241,8885,9685,0.0062059927313555,1,,166,100
83,1246,8924,9724,0.0005122995548690448,0,,170,100
84,1257,8980,9780,0.02449322806862162,1,,168,100
85,1262,9004,9804,2.7335627834291806e-07,0,,168,100
86,1276,9100,9900,1.6222728425230602e-08,0,,163,100
87,1286,9171,9971,0.000554620850736996,0,,163,100
88,1315,9382,10182,3.644085497232481e-18,0,,170,100
89,1335,9525,10325,2.2663685067902406e-13,0,,170,100
