evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.012254555488051856,1,,150,100
1,7,44,844,0.027532298821873545,1,,152,100
2,12,81,881,0.8761790917004024,1,,151,100
3,25,175,975,0.12728523111055917,1,,153,100
4,32,226,1026,0.9266870434970151,1,,156,100
5,39,268,1068,0.9776688279942441,1,,156,100
6,48,336,1136,0.9863044749564127,1,,157,100
7,53,376,1176,0.7530062759099819,1,,162,100
8,58,408,1208,0.9963725404382975,1,,164,100
9,65,469,1269,0.009319221814445782,1,,165,100
10,70,507,1307,0.8270310201004436,1,,165,100
11,83,590,1390,0.986707427525783,1,,167,100
12,89,620,1420,0.2735022906178983,1,,167,100
13,95,670,1470,0.5596529520008546,1,,163,100
14,100,711,1511,0.9981553200705665,1,,156,100
15,105,739,1539,0.14093371054493217,1,,151,100
16,111,782,1582,0.00023115510006959958,0,,142,100
17,118,832,1632,0.9959572921364914,1,,132,100
18,126,878,1678,0.5010969833891686,1,,121,100
19,132,923,1723,0.9985995048768276,1,,116,100
20,137,953,1753,0.9839202052547358,1,,106,100
