evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,6.311276797315711e-25,0,,165,100
1,121,835,1635,1.3687696936313496e-26,0,,165,100
2,169,1204,2004,1.9290674195503448e-28,0,,168,100
3,180,1289,2089,9.93505715273931e-22,0,,170,100
4,193,1396,2196,1.6676488672322756e-26,0,,178,100
5,200,1444,2244,1.694095367510155e-24,0,,175,100
6,258,1808,2608,2.129075915515609e-16,0,,164,100
7,282,1990,2790,3.979296047419454e-27,0,,162,100
8,293,2073,2873,1.8034188781868878e-27,0,,162,100
9,304,2130,2930,6.1797033971574185e-28,0,,162,100
10,309,2164,2964,5.379602403211856e-34,0,,160,100
11,366,2553,3353,3.555413634535847e-18,0,,161,100
12,381,2663,3463,1.3775071087525056e-17,0,,157,100
13,388,2715,3515,6.712806679316294e-17,0,,158,100
14,393,2753,3553,2.637820893470134e-18,0,,161,100
15,445,3120,3920,3.993088249512095e-27,0,,169,100
16,457,3211,4011,1.1595064865581483e-21,0,,169,100
17,474,3334,4134,5.220240150011236e-12,0,,177,100
18,481,3383,4183,4.745971775847972e-18,0,,171,100
19,523,3731,4531,3.8017799957681554e-27,0,,171,100
20,528,3761,4561,4.399896615374968e-17,0,,167,100
21,547,3882,4682,8.090254815062381e-16,0,,163,100
22,555,3974,4774,6.673072452903187e-30,0,,160,100
23,561,4009,4809,8.722323025669991e-30,0,,165,100
24,581,4142,4942,3.2217677314547103e-27,0,,160,100
25,597,4261,5061,8.14108870779526e-23,0,,165,100
26,602,4301,5101,2.436831094579979e-19,0,,165,100
27,618,4421,5221,4.6464819335727363e-17,0,,167,100
28,636,4546,5346,3.985793843966827e-20,0,,169,100
29,649,4659,5459,3.025751542069298e-22,0,,173,100
30,680,4868,5668,3.7935349353896916e-14,0,,179,100
31,697,4977,5777,3.020297912333261e-18,0,,175,100
32,703,5016,5816,3.558613654570005e-18,0,,172,100
33,719,5128,5928,2.6918562599381372e-20,0,,170,100
34,724,5161,5961,4.363667650876672e-23,0,,167,100
35,744,5291,6091,1.8176325251584185e-19,0,,163,100
36,759,5393,6193,1.932807948125679e-25,0,,162,100
37,792,5619,6419,2.482268534428044e-19,0,,156,100
38,798,5649,6449,1.042807376634082e-18,0,,151,100
39,804,5703,6503,4.512591772730885e-17,0,,151,100
40,811,5757,6557,5.722283875730332e-23,0,,153,100
41,816,5789,6589,2.1074578680185884e-21,0,,155,100
42,823,5850,6650,5.121787373468056e-20,0,,155,100
43,829,5891,6691,1.5074343698322267e-18,0,,154,100
44,847,5997,6797,3.1622772277691166e-24,0,,150,100
45,929,6598,7398,1.708677230237286e-22,0,,149,100
46,948,6741,7541,2.1532462690504115e-25,0,,152,100
47,957,6814,7614,3.846071650467013e-18,0,,159,100
48,966,6883,7683,2.2749792752101537e-19,0,,159,100
49,975,6945,7745,4.335062916013823e-21,0,,161,100
50,980,6979,7779,5.981761783896712e-28,0,,158,100
51,993,7077,7877,1.1326510977269182e-25,0,,165,100
52,1003,7155,7955,9.392562612036035e-26,0,,162,100
53,1014,7248,8048,9.327515819159583e-24,0,,164,100
54,1020,7277,8077,4.355751296587916e-23,0,,167,100
55,1026,7317,8117,8.427997407827405e-29,0,,166,100
56,1033,7363,8163,8.333637712602038e-16,0,,166,100
57,1043,7455,8255,2.5876677271436818e-14,0,,168,100
58,1048,7481,8281,2.3909100970992755e-14,0,,167,100
59,1054,7527,8327,3.198864493726027e-11,0,,168,100
60,1059,7575,8375,4.226322819020445e-15,0,,165,100
61,1064,7608,8408,4.2919828399678225e-32,0,,162,100
62,1073,7671,8471,2.00415946837804e-31,0,,160,100
63,1090,7781,8581,2.6600128446765097e-24,0,,166,100
64,1104,7873,8673,4.570071410136905e-15,0,,162,100
65,1110,7916,8716,3.841519562559844e-14,0,,162,100
66,1115,7950,8750,1.6964604241910164e-12,0,,162,100
67,1125,8020,8820,8.458836375183685e-13,0,,161,100
68,1140,8121,8921,2.3769393438742992e-12,0,,159,100
69,1159,8288,9088,1.5737790982045194e-25,0,,164,100
70,1164,8323,9123,1.7671018615736673e-19,0,,163,100
71,1171,8386,9186,2.453957330458834e-18,0,,165,100
72,1176,8417,9217,5.474989575065245e-18,0,,167,100
73,1181,8456,9256,1.5136506966346888e-18,0,,166,100
74,1186,8491,9291,3.22625954204075e-18,0,,172,100
75,1191,8526,9326,1.9127733253503728e-20,0,,167,100
76,1197,8559,9359,4.914329912737879e-19,0,,165,100
77,1202,8593,9393,2.2279332415331125e-22,0,,165,100
78,1213,8686,9486,9.755753180480129e-21,0,,167,100
79,1218,8724,9524,4.68836069706681e-24,0,,168,100
80,1227,8775,9575,1.879896790753097e-11,0,,167,100
81,1234,8823,9623,1.385972406005503e-06,0,,165,100
82,1241,8885,9685,5.018522773686875e-10,0,,166,100
83,1246,8924,9724,5.869280323238019e-10,0,,170,100
84,1257,8980,9780,2.2932135929750138e-14,0,,168,100
85,1262,9004,9804,1.8767644745187988e-13,0,,168,100
86,1276,9100,9900,4.673782664033386e-16,0,,163,100
87,1286,9171,9971,5.808795213309289e-29,0,,163,100
88,1315,9382,10182,1.6820916572115699e-31,0,,170,100
89,1335,9525,10325,1.7417170752869636e-21,0,,170,100
