evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,1.3318024790674488e-11,0,,157,100
1,13,65,865,1.1825773070963983e-12,0,,144,100
2,23,122,922,1.6849552450852923e-06,0,,132,100
3,36,190,990,5.982564659757764e-11,0,,113,100
4,46,238,1038,6.117349560726756e-16,0,,102,100
