evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,2.5860881097932103e-25,0,,179,100
1,33,195,995,2.105225947116214e-09,0,,181,100
2,48,297,1097,8.045587622434171e-08,0,,181,100
3,70,411,1211,0.18600556559607653,1,,181,100
4,75,435,1235,0.20651730190945403,1,,181,100
5,82,481,1281,1.4080494298221581e-08,0,,177,100
6,91,530,1330,0.03324170727074163,1,,176,100
7,96,556,1356,0.05961741228204417,1,,175,100
8,101,576,1376,0.6748675746745354,1,,173,100
9,110,617,1417,0.759157636090251,1,,171,100
10,119,660,1460,1.3501845033689932e-05,0,,170,100
11,127,714,1514,2.465547575597321e-05,0,,168,100
12,139,797,1597,6.766402037978276e-10,0,,172,100
13,144,828,1628,1.3270598514875648e-08,0,,172,100
14,149,856,1656,0.028988857251358975,1,,173,100
15,154,901,1701,4.814046691259759e-06,0,,174,100
16,162,942,1742,0.001997271948420965,1,,172,100
17,168,975,1775,0.0004514243200030412,0,,168,100
18,174,1002,1802,0.0058225936975401325,1,,167,100
19,179,1027,1827,0.08701103057378418,1,,164,100
20,185,1065,1865,0.0006032655714261208,0,,166,100
21,191,1102,1902,1.0877508601950426e-05,0,,168,100
22,200,1147,1947,0.0003688210186401472,0,,166,100
23,220,1250,2050,2.666902158663272e-19,0,,159,100
24,227,1289,2089,7.248475348653933e-17,0,,162,100
25,268,1513,2313,0.0004787389514700021,0,,162,100
26,276,1567,2367,0.014687468228416694,1,,165,100
27,399,2279,3079,7.4620656026165335e-28,0,,109,100
28,406,2320,3120,1.8649791605760317e-14,0,,101,100
