evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,2.4899940601436366e-05,0,,150,100
1,7,44,844,2.823691689411027e-12,0,,152,100
2,12,81,881,1.9062468532524496e-06,0,,151,100
3,25,175,975,3.412983523950823e-08,0,,153,100
4,32,226,1026,0.00023495476715463132,0,,156,100
5,39,268,1068,4.357714891297901e-08,0,,156,100
6,48,336,1136,5.133992714310224e-06,0,,157,100
7,53,376,1176,1.8009662314502416e-05,0,,162,100
8,58,408,1208,1.4976146195885569e-06,0,,164,100
9,65,469,1269,1.5495043046898874e-07,0,,165,100
10,70,507,1307,4.057390510253042e-08,0,,165,100
11,83,590,1390,7.57170914959319e-07,0,,167,100
12,89,620,1420,4.993346301745e-07,0,,167,100
13,95,670,1470,0.00041303560305496644,0,,163,100
14,100,711,1511,0.00041297179448312603,0,,156,100
15,105,739,1539,1.324560861474154e-05,0,,151,100
16,111,782,1582,2.1212299453580804e-06,0,,142,100
17,118,832,1632,1.7340195647316185e-05,0,,132,100
18,126,878,1678,1.2331497651381708e-05,0,,121,100
19,132,923,1723,2.646992592345293e-10,0,,116,100
20,137,953,1753,3.234615284926559e-07,0,,106,100
