evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,9.455210297926814e-11,0,,165,100
1,121,835,1635,2.9858697714738375e-07,0,,165,100
2,169,1204,2004,2.0438484564756445e-24,0,,168,100
3,180,1289,2089,3.2506014990552826e-16,0,,170,100
4,193,1396,2196,0.00030943764982087314,0,,178,100
5,200,1444,2244,4.5506752600399936e-05,0,,175,100
6,258,1808,2608,9.222143572198146e-20,0,,164,100
7,282,1990,2790,1.7156128991732413e-10,0,,162,100
8,293,2073,2873,1.7881675101712607e-19,0,,162,100
9,304,2130,2930,1.6282164868593807e-11,0,,162,100
10,309,2164,2964,7.486488434263865e-06,0,,160,100
11,366,2553,3353,2.123626252592101e-19,0,,161,100
12,381,2663,3463,1.3750980672492334e-24,0,,157,100
13,388,2715,3515,3.44884305177927e-17,0,,158,100
14,393,2753,3553,3.234513948698602e-13,0,,161,100
15,445,3120,3920,2.1300893760090796e-11,0,,169,100
16,457,3211,4011,2.735209978237066e-09,0,,169,100
17,474,3334,4134,1.6331238295196195e-11,0,,177,100
18,481,3383,4183,7.65690444049424e-06,0,,171,100
19,523,3731,4531,2.5672689085415474e-12,0,,171,100
20,528,3761,4561,1.8061665253590335e-09,0,,167,100
21,547,3882,4682,3.343475206935727e-10,0,,163,100
22,555,3974,4774,4.280512748711103e-16,0,,160,100
23,561,4009,4809,4.3655617187342975e-15,0,,165,100
24,581,4142,4942,9.405617237385571e-17,0,,160,100
25,597,4261,5061,1.105479854257981e-13,0,,165,100
26,602,4301,5101,2.431539370425956e-09,0,,165,100
27,618,4421,5221,3.3998897857705914e-18,0,,167,100
28,636,4546,5346,7.604007839934708e-07,0,,169,100
29,649,4659,5459,1.8325724152249152e-08,0,,173,100
30,680,4868,5668,3.385254944527636e-07,0,,179,100
31,697,4977,5777,1.160164327077927e-13,0,,175,100
32,703,5016,5816,2.1848578957953075e-06,0,,172,100
33,719,5128,5928,8.281419264565375e-11,0,,170,100
34,724,5161,5961,3.837958919947195e-17,0,,167,100
35,744,5291,6091,9.00911955848648e-12,0,,163,100
36,759,5393,6193,1.1901154625936736e-17,0,,162,100
37,792,5619,6419,1.3698098518660623e-07,0,,156,100
38,798,5649,6449,8.860098896254876e-14,0,,151,100
39,804,5703,6503,3.399377813794913e-12,0,,151,100
40,811,5757,6557,3.7281101263744034e-07,0,,153,100
41,816,5789,6589,2.8316769455679477e-11,0,,155,100
42,823,5850,6650,3.101209792726604e-16,0,,155,100
43,829,5891,6691,4.470918482331531e-12,0,,154,100
44,847,5997,6797,2.786912610703029e-13,0,,150,100
45,929,6598,7398,1.8508812742084304e-14,0,,149,100
46,948,6741,7541,7.602840709360623e-14,0,,152,100
47,957,6814,7614,4.208077385068848e-08,0,,159,100
48,966,6883,7683,1.2849719508801188e-08,0,,159,100
49,975,6945,7745,1.281897159243489e-15,0,,161,100
50,980,6979,7779,5.716269311566285e-23,0,,158,100
51,993,7077,7877,3.175059418995644e-14,0,,165,100
52,1003,7155,7955,1.757481060607442e-06,0,,162,100
53,1014,7248,8048,1.8596278552530855e-07,0,,164,100
54,1020,7277,8077,2.439651267469211e-09,0,,167,100
55,1026,7317,8117,2.8828018151993615e-08,0,,166,100
56,1033,7363,8163,4.840538603272249e-14,0,,166,100
57,1043,7455,8255,2.6715374175014177e-11,0,,168,100
58,1048,7481,8281,9.31103669455377e-09,0,,167,100
59,1054,7527,8327,7.721893136029045e-12,0,,168,100
60,1059,7575,8375,2.5887298610773653e-13,0,,165,100
61,1064,7608,8408,3.549279585818993e-13,0,,162,100
62,1073,7671,8471,0.010428562325370297,1,,160,100
63,1090,7781,8581,2.912885591283558e-06,0,,166,100
64,1104,7873,8673,0.047180894695250206,1,,162,100
65,1110,7916,8716,0.004699348568350764,1,,162,100
66,1115,7950,8750,0.0014272575341872378,1,,162,100
67,1125,8020,8820,6.141539843276242e-15,0,,161,100
68,1140,8121,8921,2.7481401368763346e-08,0,,159,100
69,1159,8288,9088,4.439299327514665e-13,0,,164,100
70,1164,8323,9123,7.903826003002973e-09,0,,163,100
71,1171,8386,9186,3.215932316401813e-07,0,,165,100
72,1176,8417,9217,2.1666893522625934e-05,0,,167,100
73,1181,8456,9256,0.0002275121878044029,0,,166,100
74,1186,8491,9291,0.004640465701803848,1,,172,100
75,1191,8526,9326,4.661556712788415e-05,0,,167,100
76,1197,8559,9359,2.3853691952534486e-10,0,,165,100
77,1202,8593,9393,2.5951580105099816e-08,0,,165,100
78,1213,8686,9486,0.00015185232392377434,0,,167,100
79,1218,8724,9524,1.734886739774287e-05,0,,168,100
80,1227,8775,9575,0.00024613985971094966,0,,167,100
81,1234,8823,9623,6.955483125637364e-11,0,,165,100
82,1241,8885,9685,1.4676355303422402e-10,0,,166,100
83,1246,8924,9724,3.280005658317237e-14,0,,170,100
84,1257,8980,9780,7.293820518410581e-07,0,,168,100
85,1262,9004,9804,1.4981580553619724e-09,0,,168,100
86,1276,9100,9900,1.463436126775303e-13,0,,163,100
87,1286,9171,9971,2.523582900905351e-21,0,,163,100
88,1315,9382,10182,2.941118520731281e-15,0,,170,100
89,1335,9525,10325,2.984133093908814e-19,0,,170,100
