evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0036978146051834,1,,150,100
1,7,44,844,0.0003446089492071015,0,,152,100
2,12,81,881,0.7945788902016208,1,,151,100
3,25,175,975,0.2694441124392138,1,,153,100
4,32,226,1026,0.46047575561441034,1,,156,100
5,39,268,1068,0.035962705686387576,1,,156,100
6,48,336,1136,0.24066660912926643,1,,157,100
7,53,376,1176,0.7278114891643684,1,,162,100
8,58,408,1208,0.9679751142762214,1,,164,100
9,65,469,1269,0.02842046932574724,1,,165,100
10,70,507,1307,0.008251601653418794,1,,165,100
11,83,590,1390,0.13564888419483823,1,,167,100
12,89,620,1420,0.9386663065565508,1,,167,100
13,95,670,1470,0.33926883069318775,1,,163,100
14,100,711,1511,0.9392661167953784,1,,156,100
15,105,739,1539,0.8356641541347608,1,,151,100
16,111,782,1582,0.8151417052628879,1,,142,100
17,118,832,1632,0.8855144801428912,1,,132,100
18,126,878,1678,0.47826471603791154,1,,121,100
19,132,923,1723,0.9895100775295111,1,,116,100
20,137,953,1753,0.9948663068898318,1,,106,100
