evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0004,0,,182,100
1,5,31,831,0.0,0,,181,100
2,14,87,887,0.0,0,,170,100
3,20,132,932,0.0,0,,160,100
4,26,167,967,0.0,0,,152,100
5,31,201,1001,0.0,0,,144,100
6,48,321,1121,0.0,0,,120,100
7,55,371,1171,0.0,0,,109,100
