evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.9996897651934016,1,,153,100
1,6,39,839,0.9280590876129919,1,,151,100
2,11,71,871,0.9965328244838552,1,,152,100
3,17,99,899,0.999531151372714,1,,152,100
4,22,148,948,0.9959540148424991,1,,155,100
5,27,172,972,0.9954019798328972,1,,155,100
6,34,233,1033,0.9970535313197232,1,,156,100
7,39,262,1062,0.9988126575269939,1,,147,100
8,44,307,1107,0.9986420322317394,1,,139,100
9,49,335,1135,0.9986446956791211,1,,132,100
10,55,365,1165,0.9996602250519518,1,,126,100
11,61,397,1197,0.9986091403099099,1,,119,100
12,66,435,1235,0.9997431180106331,1,,111,100
13,71,466,1266,0.9347320523480036,1,,106,100
14,77,507,1307,0.890254661809569,1,,100,100
