evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0006229365853336216,0,,182,100
1,5,31,831,5.022403994378501e-07,0,,181,100
2,14,87,887,0.0003807754994510521,0,,170,100
3,20,132,932,3.5872942487912614e-07,0,,160,100
4,26,167,967,3.961097612526571e-07,0,,152,100
5,31,201,1001,9.953439174059909e-14,0,,144,100
6,48,321,1121,4.783119733492577e-26,0,,120,100
7,55,371,1171,1.8702061925629053e-11,0,,109,100
