evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.010418778879039959,1,,179,100
1,33,195,995,8.76262175475921e-06,0,,181,100
2,48,297,1097,0.000519182260035693,0,,181,100
3,70,411,1211,6.034016905299287e-05,0,,181,100
4,75,435,1235,0.00044006839702267754,0,,181,100
5,82,481,1281,7.404745348057468e-05,0,,177,100
6,91,530,1330,5.420784402429916e-07,0,,176,100
7,96,556,1356,4.049992568549309e-07,0,,175,100
8,101,576,1376,0.00014755017489847825,0,,173,100
9,110,617,1417,0.38649640712244665,1,,171,100
10,119,660,1460,2.6628105708026103e-05,0,,170,100
11,127,714,1514,0.0009219687942386288,0,,168,100
12,139,797,1597,4.6245757639681544e-06,0,,172,100
13,144,828,1628,5.8327450972047004e-05,0,,172,100
14,149,856,1656,0.000916016895308816,0,,173,100
15,154,901,1701,8.19687480427673e-05,0,,174,100
16,162,942,1742,6.234749929605428e-06,0,,172,100
17,168,975,1775,0.24960508514406238,1,,168,100
18,174,1002,1802,0.00037182992174983624,0,,167,100
19,179,1027,1827,8.276230930513336e-06,0,,164,100
20,185,1065,1865,0.00039114103751712636,0,,166,100
21,191,1102,1902,0.34117548679649723,1,,168,100
22,200,1147,1947,0.004131212824267853,1,,166,100
23,220,1250,2050,1.444422103101755e-07,0,,159,100
24,227,1289,2089,2.908748794785028e-05,0,,162,100
25,268,1513,2313,5.800931208249727e-07,0,,162,100
26,276,1567,2367,0.29734127810871264,1,,165,100
27,399,2279,3079,3.486460189482969e-10,0,,109,100
28,406,2320,3120,3.4149003647425067e-07,0,,101,100
