evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,0.20274795467369708,1,,178,100
1,8,53,853,0.07812649353197851,1,,180,100
2,17,105,905,0.00010373484095299734,0,,174,100
3,22,137,937,2.069475814164337e-21,0,,170,100
4,28,180,980,3.4875407402338915e-28,0,,172,100
5,34,207,1007,2.93785455101623e-09,0,,170,100
6,39,243,1043,1.885176399347156e-05,0,,171,100
7,45,281,1081,4.270985340505657e-11,0,,169,100
8,50,323,1123,2.2361859290912295e-05,0,,173,100
9,57,359,1159,0.7899476233410633,1,,168,100
10,62,389,1189,0.0010471502646275698,1,,163,100
11,67,424,1224,0.9540639575605333,1,,157,100
12,72,449,1249,0.005944931430137708,1,,151,100
13,78,486,1286,0.08278112976771755,1,,144,100
14,90,543,1343,0.8715885540853081,1,,132,100
15,96,585,1385,3.750066867524863e-29,0,,123,100
16,102,607,1407,0.9970553014520145,1,,116,100
17,113,677,1477,0.9942971502889695,1,,101,100
