evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.5915263935673463,1,,153,100
1,6,39,839,0.013568502705188897,1,,151,100
2,11,71,871,0.9073544032770431,1,,152,100
3,17,99,899,0.8202974159452215,1,,152,100
4,22,148,948,0.8447522005249719,1,,155,100
5,27,172,972,0.653154039866225,1,,155,100
6,34,233,1033,0.9737070712632035,1,,156,100
7,39,262,1062,0.9567992428292605,1,,147,100
8,44,307,1107,0.841176632443869,1,,139,100
9,49,335,1135,0.9377556692221556,1,,132,100
10,55,365,1165,0.9338678723285155,1,,126,100
11,61,397,1197,0.9512929742736023,1,,119,100
12,66,435,1235,0.9310533152069754,1,,111,100
13,71,466,1266,0.9903751933895247,1,,106,100
14,77,507,1307,0.7511710206249823,1,,100,100
