evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.832894593779052,1,,137,100
1,5,33,833,0.9902859572319674,1,,129,100
2,11,73,873,8.792835208875547e-08,0,,122,100
3,16,101,901,0.9745344848788584,1,,117,100
4,21,134,934,0.9890566821136778,1,,111,100
5,26,165,965,2.0666777629315644e-05,0,,106,100
6,32,202,1002,0.9704013958819376,1,,101,100
