evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.00820032076704884,1,,179,100
1,33,195,995,0.0004609188260797851,0,,181,100
2,48,297,1097,0.3876949596160421,1,,181,100
3,70,411,1211,0.002473948308156031,1,,181,100
4,75,435,1235,0.21191075679488977,1,,181,100
5,82,481,1281,1.106952182578067e-05,0,,177,100
6,91,530,1330,0.4950933308101517,1,,176,100
7,96,556,1356,0.43465831877605887,1,,175,100
8,101,576,1376,0.6264723002063823,1,,173,100
9,110,617,1417,0.9892478986150423,1,,171,100
10,119,660,1460,0.016961599398171445,1,,170,100
11,127,714,1514,0.5092681178253864,1,,168,100
12,139,797,1597,0.3442372995520256,1,,172,100
13,144,828,1628,0.878915643120258,1,,172,100
14,149,856,1656,0.018998073237563744,1,,173,100
15,154,901,1701,0.0070100817045605154,1,,174,100
16,162,942,1742,0.0028062615431523243,1,,172,100
17,168,975,1775,0.7248708003890284,1,,168,100
18,174,1002,1802,0.013379976038290763,1,,167,100
19,179,1027,1827,0.881569166866964,1,,164,100
20,185,1065,1865,0.7002006042401411,1,,166,100
21,191,1102,1902,0.002075643790541775,1,,168,100
22,200,1147,1947,1.478938278806342e-13,0,,166,100
23,220,1250,2050,0.17873986061475056,1,,159,100
24,227,1289,2089,9.796727488351741e-09,0,,162,100
25,268,1513,2313,0.0104527768971778,1,,162,100
26,276,1567,2367,0.0009037395791673909,0,,165,100
27,399,2279,3079,0.3756388933552926,1,,109,100
28,406,2320,3120,0.5748092839697001,1,,101,100
