evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.8422642801252146,1,,218,100
1,25,132,932,1.0288585677494076e-05,0,,217,100
2,75,378,1178,1.8355911488339395e-13,0,,213,100
3,87,443,1243,1.4290304403585343e-09,0,,212,100
4,94,480,1280,0.42343462490085054,1,,212,100
5,112,562,1362,8.825487398450468e-07,0,,211,100
6,160,830,1630,3.143952048997962e-27,0,,216,100
7,183,951,1751,1.383624127290607e-07,0,,222,100
8,547,2849,3649,7.267553647792276e-16,0,,220,100
9,552,2881,3681,5.720794740330108e-11,0,,223,100
10,561,2923,3723,2.763057974284677e-06,0,,220,100
11,578,3006,3806,2.419262793337358e-26,0,,221,100
12,586,3053,3853,5.915930371888878e-08,0,,222,100
13,594,3091,3891,4.202224382670076e-21,0,,224,100
14,635,3287,4087,5.674096518036297e-34,0,,221,100
15,643,3331,4131,6.313322444615764e-08,0,,223,100
16,719,3729,4529,0.0012931611383753415,1,,222,100
17,1409,7115,7915,8.375707915187575e-13,0,,228,100
18,1415,7144,7944,8.344972951257386e-38,0,,233,100
