evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.7044824300490099,1,,153,100
1,6,39,839,9.910420097724487e-06,0,,151,100
2,11,71,871,0.00029266264784151254,0,,152,100
3,17,99,899,0.0002922069139622933,0,,152,100
4,22,148,948,0.0035632631286859847,1,,155,100
5,27,172,972,0.00022122475479204864,0,,155,100
6,34,233,1033,0.024263422824987616,1,,156,100
7,39,262,1062,0.00018571613024074817,0,,147,100
8,44,307,1107,2.0809014684399354e-05,0,,139,100
9,49,335,1135,9.835977871808867e-05,0,,132,100
10,55,365,1165,0.007283453192472181,1,,126,100
11,61,397,1197,0.0042845898345304665,1,,119,100
12,66,435,1235,0.7341102163951494,1,,111,100
13,71,466,1266,8.852190973911373e-05,0,,106,100
14,77,507,1307,0.00030990759113942495,0,,100,100
