evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.5863356906653922,1,,177,100
1,6,31,831,1.3290743519045218e-12,0,,178,100
2,14,78,878,5.600532549150293e-30,0,,179,100
3,19,112,912,4.670111947969141e-06,0,,181,100
4,24,145,945,1.0583748987111742e-05,0,,184,100
5,29,170,970,5.3281649953885665e-06,0,,183,100
6,35,200,1000,2.9940101675512124e-06,0,,180,100
7,45,255,1055,4.72575023532872e-05,0,,182,100
8,52,297,1097,1.8757086462564067e-09,0,,181,100
9,57,321,1121,1.2785543566337417e-07,0,,179,100
10,62,348,1148,4.110626232891039e-06,0,,178,100
11,68,374,1174,3.993566375147116e-09,0,,177,100
12,75,411,1211,1.2999858496874343e-07,0,,174,100
13,81,443,1243,1.3873139454681387e-06,0,,174,100
14,86,469,1269,3.1724156586562694e-06,0,,174,100
15,91,498,1298,0.004966372608471893,1,,174,100
16,96,527,1327,3.350968921599988e-10,0,,175,100
17,104,567,1367,2.9541626383992854e-07,0,,172,100
18,109,590,1390,2.0849288484151283e-15,0,,170,100
19,114,628,1428,7.559181406070171e-13,0,,172,100
20,120,666,1466,2.0768595425819871e-07,0,,168,100
21,125,692,1492,7.55492659859123e-23,0,,163,100
22,130,729,1529,4.584869534660603e-10,0,,153,100
23,135,754,1554,1.1669116981951942e-05,0,,148,100
24,143,795,1595,2.7210264736577817e-12,0,,139,100
25,149,827,1627,1.452874931431538e-16,0,,132,100
26,156,861,1661,0.00013848541277640432,0,,124,100
27,162,887,1687,1.1403652466393417e-11,0,,117,100
28,167,914,1714,9.283185017939933e-06,0,,110,100
29,173,942,1742,1.0846876688323654e-08,0,,105,100
30,178,973,1773,5.31978278725096e-15,0,,100,100
