evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,1,5,805,1.902888914365148e-05,0,,181,100
1,10,49,849,0.002074604376294266,1,,168,100
2,16,74,874,2.1711186072568454e-09,0,,158,100
3,24,119,919,2.573203866017955e-14,0,,147,100
4,44,231,1031,1.3566213450835024e-08,0,,113,100
