evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.994817685895357,1,,153,100
1,6,39,839,0.9461022671921658,1,,151,100
2,11,71,871,0.9601227438569281,1,,152,100
3,17,99,899,0.9939691299846996,1,,152,100
4,22,148,948,0.9956216805966868,1,,155,100
5,27,172,972,0.9930854331854543,1,,155,100
6,34,233,1033,0.9983652693076014,1,,156,100
7,39,262,1062,0.9983027685610516,1,,147,100
8,44,307,1107,0.9986980638399299,1,,139,100
9,49,335,1135,0.9993680368496939,1,,132,100
10,55,365,1165,0.9988047305084284,1,,126,100
11,61,397,1197,0.998535867070807,1,,119,100
12,66,435,1235,0.9953658650269942,1,,111,100
13,71,466,1266,0.9806927148897422,1,,106,100
14,77,507,1307,0.9090294165428633,1,,100,100
