evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.015197045471599205,1,,150,100
1,7,44,844,1.0400703810921433e-07,0,,152,100
2,12,81,881,0.0905681851227196,1,,151,100
3,25,175,975,9.742067745850591e-07,0,,153,100
4,32,226,1026,7.908583757575691e-05,0,,156,100
5,39,268,1068,1.1152170833833076e-06,0,,156,100
6,48,336,1136,8.023718813584594e-06,0,,157,100
7,53,376,1176,0.00030049141384436075,0,,162,100
8,58,408,1208,1.3817709591277786e-06,0,,164,100
9,65,469,1269,3.319078243927072e-06,0,,165,100
10,70,507,1307,1.5677595842955602e-05,0,,165,100
11,83,590,1390,7.107386291224101e-06,0,,167,100
12,89,620,1420,1.2388103199295329e-06,0,,167,100
13,95,670,1470,2.0675762977667963e-06,0,,163,100
14,100,711,1511,1.4183195620200119e-05,0,,156,100
15,105,739,1539,1.3712424702010077e-05,0,,151,100
16,111,782,1582,2.4280435458514724e-06,0,,142,100
17,118,832,1632,1.890683155530086e-05,0,,132,100
18,126,878,1678,1.5500548634112805e-05,0,,121,100
19,132,923,1723,3.0632551938256883e-10,0,,116,100
20,137,953,1753,1.9323451006584029e-07,0,,106,100
