evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,7,41,841,1.280094563200849e-18,0,,156,100
1,14,86,886,2.319407210993798e-11,0,,156,100
2,21,123,923,2.5095374835736214e-07,0,,156,100
3,29,170,970,2.663853195424194e-09,0,,159,100
4,37,225,1025,2.85926288675474e-07,0,,161,100
5,44,263,1063,2.648331587733063e-10,0,,158,100
6,50,297,1097,5.250365028859705e-10,0,,160,100
7,56,328,1128,3.843839894158263e-14,0,,161,100
8,62,359,1159,1.1616906206206789e-11,0,,158,100
9,70,401,1201,4.038023020973039e-22,0,,159,100
10,79,459,1259,7.420452840394975e-17,0,,159,100
11,86,502,1302,0.2467848425520837,1,,154,100
12,95,552,1352,4.034954981544078e-08,0,,152,100
13,100,580,1380,8.178831932099296e-09,0,,152,100
14,108,627,1427,2.9604281307400425e-05,0,,154,100
15,115,674,1474,9.735107044489999e-11,0,,152,100
16,121,718,1518,3.511866775902884e-15,0,,156,100
17,134,807,1607,8.591997279255797e-17,0,,156,100
18,140,841,1641,1.2577304590423957e-09,0,,160,100
19,174,1035,1835,2.420299966736852e-22,0,,160,100
20,209,1255,2055,4.4194218697522127e-17,0,,162,100
21,215,1297,2097,9.614380990483732e-17,0,,164,100
22,243,1473,2273,4.429329788730244e-22,0,,168,100
23,305,1844,2644,7.178029462120497e-24,0,,160,100
24,1223,7476,8276,4.9459952646694723e-20,0,,132,100
