evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.00021790852746575917,0,,177,100
1,6,31,831,0.000587399595373225,0,,178,100
2,14,78,878,0.06783585336732152,1,,179,100
3,19,112,912,0.0009644336067267762,0,,181,100
4,24,145,945,0.16280426304723705,1,,184,100
5,29,170,970,1.2988737186951879e-07,0,,183,100
6,35,200,1000,0.2863133160400674,1,,180,100
7,45,255,1055,0.600167074752787,1,,182,100
8,52,297,1097,0.025001459883569038,1,,181,100
9,57,321,1121,5.090302709790863e-05,0,,179,100
10,62,348,1148,0.023906572227691623,1,,178,100
11,68,374,1174,0.1035803945872301,1,,177,100
12,75,411,1211,1.6141025546310585e-08,0,,174,100
13,81,443,1243,0.13090298495049668,1,,174,100
14,86,469,1269,0.4573325476162414,1,,174,100
15,91,498,1298,0.007906682955229165,1,,174,100
16,96,527,1327,1.3804083207143901e-08,0,,175,100
17,104,567,1367,0.0001280711241284678,0,,172,100
18,109,590,1390,0.00960919278423635,1,,170,100
19,114,628,1428,0.014625920280847447,1,,172,100
20,120,666,1466,9.033719838584678e-09,0,,168,100
21,125,692,1492,1.7099333884930747e-12,0,,163,100
22,130,729,1529,9.382652234334014e-15,0,,153,100
23,135,754,1554,0.0005515140727780386,0,,148,100
24,143,795,1595,0.04248540947788818,1,,139,100
25,149,827,1627,1.3139445537938595e-26,0,,132,100
26,156,861,1661,0.575450212891649,1,,124,100
27,162,887,1687,2.753291862212893e-07,0,,117,100
28,167,914,1714,0.30326723480634415,1,,110,100
29,173,942,1742,0.9824405526852689,1,,105,100
30,178,973,1773,0.01302996172916148,1,,100,100
