evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.010578707526235366,1,,150,100
1,7,44,844,8.593776009764673e-07,0,,152,100
2,12,81,881,0.8624237441254585,1,,151,100
3,25,175,975,0.32112839966340034,1,,153,100
4,32,226,1026,0.8360324717859275,1,,156,100
5,39,268,1068,0.00036175441980466054,0,,156,100
6,48,336,1136,0.6953431918116837,1,,157,100
7,53,376,1176,0.6950711618320041,1,,162,100
8,58,408,1208,0.9996446935902541,1,,164,100
9,65,469,1269,0.0026697809694344672,1,,165,100
10,70,507,1307,2.134680127898563e-11,0,,165,100
11,83,590,1390,0.04144408511783729,1,,167,100
12,89,620,1420,0.9968692177680505,1,,167,100
13,95,670,1470,0.5619651179870011,1,,163,100
14,100,711,1511,0.00012617281896663314,0,,156,100
15,105,739,1539,0.9966115165846704,1,,151,100
16,111,782,1582,0.995740856127854,1,,142,100
17,118,832,1632,0.9994277675664179,1,,132,100
18,126,878,1678,0.5050667649707238,1,,121,100
19,132,923,1723,0.06349542919479696,1,,116,100
20,137,953,1753,0.998463268653801,1,,106,100
