evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.5015166175161135,1,,218,100
1,25,132,932,0.7922585333540423,1,,217,100
2,75,378,1178,0.6453381311153034,1,,213,100
3,87,443,1243,0.08875702254243856,1,,212,100
4,94,480,1280,0.47440595649492034,1,,212,100
5,112,562,1362,0.057230813654217914,1,,211,100
6,160,830,1630,0.015401252966390685,1,,216,100
7,183,951,1751,0.2586211066191978,1,,222,100
8,547,2849,3649,0.1061030420911081,1,,220,100
9,552,2881,3681,0.4023062974086216,1,,223,100
10,561,2923,3723,1.1693935912299166e-25,0,,220,100
11,578,3006,3806,0.9029535656331267,1,,221,100
12,586,3053,3853,0.007024084070978123,1,,222,100
13,594,3091,3891,0.00833022684528891,1,,224,100
14,635,3287,4087,0.5387928666165278,1,,221,100
15,643,3331,4131,0.6116398834982482,1,,223,100
16,719,3729,4529,0.00013794850561390932,0,,222,100
17,1409,7115,7915,2.771588504733515e-18,0,,228,100
18,1415,7144,7944,4.1495695176043705e-10,0,,233,100
