evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.005600098229113234,1,,177,100
1,6,31,831,0.0026368311422486058,1,,178,100
2,14,78,878,0.22916400201486148,1,,179,100
3,19,112,912,0.008300911994029235,1,,181,100
4,24,145,945,0.7001951644001305,1,,184,100
5,29,170,970,0.0007049701626656451,0,,183,100
6,35,200,1000,0.18961529833996388,1,,180,100
7,45,255,1055,0.3489506854269352,1,,182,100
8,52,297,1097,0.004952257712722488,1,,181,100
9,57,321,1121,0.4769236169254104,1,,179,100
10,62,348,1148,0.09580180750379112,1,,178,100
11,68,374,1174,0.4958612512361007,1,,177,100
12,75,411,1211,0.2997314843359555,1,,174,100
13,81,443,1243,0.29168932277198556,1,,174,100
14,86,469,1269,0.08922953908134867,1,,174,100
15,91,498,1298,0.2653148663737298,1,,174,100
16,96,527,1327,0.0017135045789254246,1,,175,100
17,104,567,1367,0.09962370642823258,1,,172,100
18,109,590,1390,0.008924468576552555,1,,170,100
19,114,628,1428,0.00915955695826087,1,,172,100
20,120,666,1466,0.00873279271880506,1,,168,100
21,125,692,1492,0.2583081885614282,1,,163,100
22,130,729,1529,0.37899585107300554,1,,153,100
23,135,754,1554,0.052659431335019775,1,,148,100
24,143,795,1595,0.308378347248174,1,,139,100
25,149,827,1627,0.001369061096149578,1,,132,100
26,156,861,1661,0.05581995697869059,1,,124,100
27,162,887,1687,0.0741079953008761,1,,117,100
28,167,914,1714,0.1400713304639209,1,,110,100
29,173,942,1742,0.30271919207477327,1,,105,100
30,178,973,1773,0.00012558621630341134,0,,100,100
