evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.3404643043340311,1,,218,100
1,25,132,932,0.20990812756927385,1,,217,100
2,75,378,1178,0.07012211483834098,1,,213,100
3,87,443,1243,0.028939496736482453,1,,212,100
4,94,480,1280,0.6510753982273007,1,,212,100
5,112,562,1362,0.009405158605421361,1,,211,100
6,160,830,1630,7.354657256696735e-05,0,,216,100
7,183,951,1751,3.2984581648510484e-06,0,,222,100
8,547,2849,3649,3.5937210493191027e-06,0,,220,100
9,552,2881,3681,2.9805742314432156e-06,0,,223,100
10,561,2923,3723,0.010896963464133283,1,,220,100
11,578,3006,3806,0.04348874823910932,1,,221,100
12,586,3053,3853,0.009757839208972663,1,,222,100
13,594,3091,3891,0.00013807607867604986,0,,224,100
14,635,3287,4087,0.01627156802560883,1,,221,100
15,643,3331,4131,0.04141869138415959,1,,223,100
16,719,3729,4529,2.812802030601468e-05,0,,222,100
17,1409,7115,7915,1.0332992156537148e-07,0,,228,100
18,1415,7144,7944,2.943592313782262e-09,0,,233,100
