evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,3.469514889594174e-06,0,,165,100
1,54,345,1145,1.9362769916392783e-19,0,,166,100
2,116,722,1522,4.1601187901407254e-08,0,,162,100
3,124,766,1566,2.5525542624930156e-23,0,,163,100
4,150,910,1710,3.527119733511051e-12,0,,162,100
5,162,976,1776,3.8987692486125877e-13,0,,158,100
6,172,1025,1825,0.00025325275236581557,0,,156,100
7,183,1106,1906,2.5700701399404583e-15,0,,152,100
8,189,1142,1942,3.5260276772451126e-15,0,,156,100
9,569,3409,4209,1.1463388161916885e-37,0,,174,100
10,1444,8434,9234,0.0007257938635781853,0,,181,100
11,1462,8539,9339,5.766875815271379e-22,0,,173,100
12,1487,8678,9478,2.891010294880977e-19,0,,170,100
13,1502,8770,9570,3.156460590742601e-20,0,,172,100
14,1537,8999,9799,5.7620315348232515e-27,0,,179,100
15,1545,9046,9846,5.136681022208527e-28,0,,180,100
16,1572,9213,10013,6.626802072787859e-16,0,,182,100
17,1577,9243,10043,2.404205141418391e-26,0,,184,100
18,1615,9489,10289,4.62632440657578e-14,0,,186,100
19,1636,9615,10415,1.851883881747235e-30,0,,177,100
20,1646,9679,10479,3.5020180899711185e-18,0,,175,100
21,1672,9815,10615,1.987811046022665e-18,0,,171,100
