evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,6.380672336376395e-05,0,,157,100
1,13,65,865,4.996432163689394e-13,0,,144,100
2,23,122,922,9.478366860376982e-11,0,,132,100
3,36,190,990,4.614683637398985e-08,0,,113,100
4,46,238,1038,2.874613522934648e-12,0,,102,100
