evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.008741013859638803,1,,150,100
1,7,44,844,7.446069765198274e-09,0,,152,100
2,12,81,881,0.8623204740766869,1,,151,100
3,25,175,975,0.46089918442984845,1,,153,100
4,32,226,1026,0.8314225633062762,1,,156,100
5,39,268,1068,0.00034562324021870016,0,,156,100
6,48,336,1136,0.7088162805297338,1,,157,100
7,53,376,1176,0.7527720079363266,1,,162,100
8,58,408,1208,0.9885460090575363,1,,164,100
9,65,469,1269,0.010140540536310593,1,,165,100
10,70,507,1307,0.00017212542684994425,0,,165,100
11,83,590,1390,0.1605168007127621,1,,167,100
12,89,620,1420,0.99632083714018,1,,167,100
13,95,670,1470,0.5503645941360732,1,,163,100
14,100,711,1511,0.9999126749856914,1,,156,100
15,105,739,1539,0.9656154852608851,1,,151,100
16,111,782,1582,0.9957827902746054,1,,142,100
17,118,832,1632,0.9971532744017269,1,,132,100
18,126,878,1678,0.4987150730897327,1,,121,100
19,132,923,1723,0.9989987401539587,1,,116,100
20,137,953,1753,0.998845652641826,1,,106,100
