evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,1.1478263078110992e-05,0,,179,100
1,33,195,995,2.8138039678004356e-16,0,,181,100
2,48,297,1097,9.396303923185232e-09,0,,181,100
3,70,411,1211,1.9166113344049463e-10,0,,181,100
4,75,435,1235,1.0173367417443755e-16,0,,181,100
5,82,481,1281,6.726993110177146e-14,0,,177,100
6,91,530,1330,8.89653163402712e-13,0,,176,100
7,96,556,1356,3.81273515104202e-15,0,,175,100
8,101,576,1376,1.824957886528712e-13,0,,173,100
9,110,617,1417,2.5682239658051954e-05,0,,171,100
10,119,660,1460,9.824143031630248e-10,0,,170,100
11,127,714,1514,1.8495028786371972e-06,0,,168,100
12,139,797,1597,7.595242030724533e-09,0,,172,100
13,144,828,1628,1.0897259901211651e-08,0,,172,100
14,149,856,1656,1.7102815753044044e-15,0,,173,100
15,154,901,1701,3.55577428479e-21,0,,174,100
16,162,942,1742,5.7412106040597085e-22,0,,172,100
17,168,975,1775,3.583221989176739e-07,0,,168,100
18,174,1002,1802,5.258742038603581e-16,0,,167,100
19,179,1027,1827,1.0842887115289712e-09,0,,164,100
20,185,1065,1865,2.5581605023110577e-10,0,,166,100
21,191,1102,1902,5.467066703362072e-18,0,,168,100
22,200,1147,1947,4.433725328088996e-27,0,,166,100
23,220,1250,2050,3.758595685351484e-12,0,,159,100
24,227,1289,2089,1.492585316059673e-10,0,,162,100
25,268,1513,2313,9.94809298259308e-21,0,,162,100
26,276,1567,2367,2.1683346905020136e-11,0,,165,100
27,399,2279,3079,7.480230798645091e-19,0,,109,100
28,406,2320,3120,5.327754401628914e-13,0,,101,100
