evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,1.7964956099727753e-06,0,,177,100
1,6,31,831,3.282023113375346e-08,0,,178,100
2,14,78,878,0.00704105791219871,1,,179,100
3,19,112,912,3.4941027719713253e-05,0,,181,100
4,24,145,945,0.003662456868935298,1,,184,100
5,29,170,970,4.8523662936996485e-09,0,,183,100
6,35,200,1000,3.151679285167246e-06,0,,180,100
7,45,255,1055,1.5850621869882678e-06,0,,182,100
8,52,297,1097,1.1496020153483078e-06,0,,181,100
9,57,321,1121,1.1907151150104199e-07,0,,179,100
10,62,348,1148,9.702190645010774e-10,0,,178,100
11,68,374,1174,8.77493763242896e-07,0,,177,100
12,75,411,1211,6.212052222117757e-11,0,,174,100
13,81,443,1243,3.473565896992301e-09,0,,174,100
14,86,469,1269,4.6691868197970774e-08,0,,174,100
15,91,498,1298,2.6517988917086207e-09,0,,174,100
16,96,527,1327,1.941777514177213e-10,0,,175,100
17,104,567,1367,8.600182479703998e-10,0,,172,100
18,109,590,1390,6.677922229243339e-08,0,,170,100
19,114,628,1428,5.730083109621113e-08,0,,172,100
20,120,666,1466,1.052884925497185e-10,0,,168,100
21,125,692,1492,1.8463684527693242e-12,0,,163,100
22,130,729,1529,3.4947071712572054e-12,0,,153,100
23,135,754,1554,2.0212928434901816e-14,0,,148,100
24,143,795,1595,2.460615188158708e-07,0,,139,100
25,149,827,1627,8.961230654476076e-10,0,,132,100
26,156,861,1661,3.7098222934198754e-06,0,,124,100
27,162,887,1687,4.1299766353836716e-10,0,,117,100
28,167,914,1714,6.394784090802843e-07,0,,110,100
29,173,942,1742,1.3893569842152495e-06,0,,105,100
30,178,973,1773,1.018507726142585e-10,0,,100,100
