evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0004583832801682109,0,,177,100
1,6,31,831,0.00014280021727696332,0,,178,100
2,14,78,878,0.0023069062236248574,1,,179,100
3,19,112,912,0.00014535753562104487,0,,181,100
4,24,145,945,0.018407757212457354,1,,184,100
5,29,170,970,2.262852235403444e-08,0,,183,100
6,35,200,1000,0.03008053909790243,1,,180,100
7,45,255,1055,0.09771906407650513,1,,182,100
8,52,297,1097,0.0024581873357550845,1,,181,100
9,57,321,1121,4.831177603625329e-06,0,,179,100
10,62,348,1148,0.00026596764166142916,0,,178,100
11,68,374,1174,0.0033693929121319734,1,,177,100
12,75,411,1211,0.0005946297562511709,0,,174,100
13,81,443,1243,0.010860739361555861,1,,174,100
14,86,469,1269,0.039745674824317956,1,,174,100
15,91,498,1298,2.3307693800117666e-06,0,,174,100
16,96,527,1327,3.8748247844752966e-07,0,,175,100
17,104,567,1367,3.945868237690462e-08,0,,172,100
18,109,590,1390,0.0007918139980604037,0,,170,100
19,114,628,1428,0.0010136821249929527,1,,172,100
20,120,666,1466,1.5146481434582164e-07,0,,168,100
21,125,692,1492,8.90333478002666e-10,0,,163,100
22,130,729,1529,2.7613908742225944e-05,0,,153,100
23,135,754,1554,0.0008196121462866605,0,,148,100
24,143,795,1595,0.0016182185231216355,1,,139,100
25,149,827,1627,1.9666763752727975e-08,0,,132,100
26,156,861,1661,0.06532973804823654,1,,124,100
27,162,887,1687,7.185030263404313e-08,0,,117,100
28,167,914,1714,0.00476301506589124,1,,110,100
29,173,942,1742,0.38380735907547564,1,,105,100
30,178,973,1773,0.0030298407134528547,1,,100,100
