evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,7,41,841,0.028059168644938976,1,,156,100
1,14,86,886,0.018534631731534912,1,,156,100
2,21,123,923,0.4225367594642809,1,,156,100
3,29,170,970,0.49248405088421887,1,,159,100
4,37,225,1025,0.035003933535775675,1,,161,100
5,44,263,1063,0.27420100279751763,1,,158,100
6,50,297,1097,0.07562098046799558,1,,160,100
7,56,328,1128,0.4129566558801864,1,,161,100
8,62,359,1159,0.04815305450038824,1,,158,100
9,70,401,1201,0.1703984869602172,1,,159,100
10,79,459,1259,0.026258056786017028,1,,159,100
11,86,502,1302,0.41769628492015815,1,,154,100
12,95,552,1352,0.38945824866176393,1,,152,100
13,100,580,1380,0.004964472102451982,1,,152,100
14,108,627,1427,0.43561889675735094,1,,154,100
15,115,674,1474,0.010013250396853284,1,,152,100
16,121,718,1518,0.007046067584593058,1,,156,100
17,134,807,1607,0.002080194439825942,1,,156,100
18,140,841,1641,1.3222683862403348e-05,0,,160,100
19,174,1035,1835,0.2504933827295336,1,,160,100
20,209,1255,2055,0.000529849547408895,0,,162,100
21,215,1297,2097,0.0013666357975760715,1,,164,100
22,243,1473,2273,0.00015198794387379243,0,,168,100
23,305,1844,2644,0.00036508113852736635,0,,160,100
24,1223,7476,8276,4.727420536747468e-05,0,,132,100
