evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.9142,1,,137,100
1,5,33,833,0.002,1,,129,100
2,11,73,873,0.0016,1,,122,100
3,16,101,901,0.0,0,,117,100
4,21,134,934,0.0,0,,111,100
5,26,165,965,0.0,0,,106,100
6,32,202,1002,0.0,0,,101,100
