evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,0.664989592828441,1,,165,100
1,121,835,1635,0.031217493223431026,1,,165,100
2,169,1204,2004,0.013870296836833494,1,,168,100
3,180,1289,2089,9.83654936501009e-06,0,,170,100
4,193,1396,2196,0.03419890393463932,1,,178,100
5,200,1444,2244,0.13635468441773785,1,,175,100
6,258,1808,2608,0.0012930070763169479,1,,164,100
7,282,1990,2790,0.6021119891087506,1,,162,100
8,293,2073,2873,0.005180557815300437,1,,162,100
9,304,2130,2930,0.049825522435642935,1,,162,100
10,309,2164,2964,0.016272077668268704,1,,160,100
11,366,2553,3353,0.0032361930580298535,1,,161,100
12,381,2663,3463,0.00033758700720406295,0,,157,100
13,388,2715,3515,3.476525810069876e-11,0,,158,100
14,393,2753,3553,0.07351551750740663,1,,161,100
15,445,3120,3920,0.0035296990765467844,1,,169,100
16,457,3211,4011,0.6421123880550953,1,,169,100
17,474,3334,4134,0.07646263200558828,1,,177,100
18,481,3383,4183,0.1389276270782227,1,,171,100
19,523,3731,4531,5.388552758994275e-08,0,,171,100
20,528,3761,4561,0.13028614370091002,1,,167,100
21,547,3882,4682,0.003201516469208153,1,,163,100
22,555,3974,4774,0.6181389418707172,1,,160,100
23,561,4009,4809,0.20192420767611294,1,,165,100
24,581,4142,4942,0.00027188691176353034,0,,160,100
25,597,4261,5061,0.708275427412957,1,,165,100
26,602,4301,5101,7.15474085965928e-06,0,,165,100
27,618,4421,5221,0.009583505236626976,1,,167,100
28,636,4546,5346,0.1365593213343098,1,,169,100
29,649,4659,5459,3.1736712853278664e-09,0,,173,100
30,680,4868,5668,1.7725156594864671e-07,0,,179,100
31,697,4977,5777,0.0033542102040425574,1,,175,100
32,703,5016,5816,8.918255862416006e-10,0,,172,100
33,719,5128,5928,0.014692801679305614,1,,170,100
34,724,5161,5961,0.01110196621515683,1,,167,100
35,744,5291,6091,0.0005346565353234242,0,,163,100
36,759,5393,6193,0.0008504198220547302,0,,162,100
37,792,5619,6419,0.0027221678213067645,1,,156,100
38,798,5649,6449,3.519837124933935e-15,0,,151,100
39,804,5703,6503,8.213389204876107e-07,0,,151,100
40,811,5757,6557,0.01487576457377865,1,,153,100
41,816,5789,6589,0.01238672511019762,1,,155,100
42,823,5850,6650,0.0015226544560452736,1,,155,100
43,829,5891,6691,0.0003560362368025528,0,,154,100
44,847,5997,6797,4.481900401053983e-25,0,,150,100
45,929,6598,7398,0.0013718015200593705,1,,149,100
46,948,6741,7541,6.411595148767694e-05,0,,152,100
47,957,6814,7614,0.423710752915965,1,,159,100
48,966,6883,7683,0.0090924763590009,1,,159,100
49,975,6945,7745,0.07955952483921105,1,,161,100
50,980,6979,7779,0.19009081406163647,1,,158,100
51,993,7077,7877,0.012433596383592727,1,,165,100
52,1003,7155,7955,0.43232887624954436,1,,162,100
53,1014,7248,8048,0.02217879646377495,1,,164,100
54,1020,7277,8077,0.19129227232223,1,,167,100
55,1026,7317,8117,0.08590373566455459,1,,166,100
56,1033,7363,8163,0.005940729520574586,1,,166,100
57,1043,7455,8255,1.8696533417097153e-15,0,,168,100
58,1048,7481,8281,0.046692637047009274,1,,167,100
59,1054,7527,8327,0.05271009853450357,1,,168,100
60,1059,7575,8375,0.5065256285971736,1,,165,100
61,1064,7608,8408,0.9366124351076489,1,,162,100
62,1073,7671,8471,0.13224880745996537,1,,160,100
63,1090,7781,8581,0.016179132016187207,1,,166,100
64,1104,7873,8673,0.9437631991973633,1,,162,100
65,1110,7916,8716,0.19811374811898586,1,,162,100
66,1115,7950,8750,0.10198795956188632,1,,162,100
67,1125,8020,8820,0.13568603378838423,1,,161,100
68,1140,8121,8921,0.025677977798796225,1,,159,100
69,1159,8288,9088,0.008011020647598162,1,,164,100
70,1164,8323,9123,0.08943358384620304,1,,163,100
71,1171,8386,9186,0.08064724476869074,1,,165,100
72,1176,8417,9217,0.4813694599462469,1,,167,100
73,1181,8456,9256,1.223127600041133e-06,0,,166,100
74,1186,8491,9291,0.10636629264876586,1,,172,100
75,1191,8526,9326,0.37300238121794577,1,,167,100
76,1197,8559,9359,0.011012232287377355,1,,165,100
77,1202,8593,9393,0.30920447452165073,1,,165,100
78,1213,8686,9486,0.016977229607463926,1,,167,100
79,1218,8724,9524,0.8932268608086604,1,,168,100
80,1227,8775,9575,0.773555862434795,1,,167,100
81,1234,8823,9623,0.00859255315539776,1,,165,100
82,1241,8885,9685,0.029400749746280222,1,,166,100
83,1246,8924,9724,0.04920707287195386,1,,170,100
84,1257,8980,9780,0.8135622315716191,1,,168,100
85,1262,9004,9804,0.0012401968154226197,1,,168,100
86,1276,9100,9900,0.0021976452978173517,1,,163,100
87,1286,9171,9971,0.0034092401962790646,1,,163,100
88,1315,9382,10182,0.001471806472804831,1,,170,100
89,1335,9525,10325,0.025886798430156056,1,,170,100
