evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,1,5,805,1.5788351713906174e-12,0,,181,100
1,10,49,849,1.4331802062945984e-23,0,,168,100
2,16,74,874,1.724732204699085e-20,0,,158,100
3,24,119,919,1.6646661938362484e-19,0,,147,100
4,44,231,1031,1.9058927537213402e-17,0,,113,100
