evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,113,777,1577,2.744774979610175e-28,0,,165,100
1,121,835,1635,3.367880559008174e-14,0,,165,100
2,169,1204,2004,9.958540612931356e-26,0,,168,100
3,180,1289,2089,9.258581390011296e-13,0,,170,100
4,193,1396,2196,3.1555106478153605e-11,0,,178,100
5,200,1444,2244,6.932889640472709e-23,0,,175,100
6,258,1808,2608,6.630592245942636e-14,0,,164,100
7,282,1990,2790,3.7871501170111727e-26,0,,162,100
8,293,2073,2873,6.22389365188851e-17,0,,162,100
9,304,2130,2930,4.364770749174294e-19,0,,162,100
10,309,2164,2964,2.5526467405657264e-09,0,,160,100
11,366,2553,3353,1.8568885122426086e-32,0,,161,100
12,381,2663,3463,4.876887310083814e-07,0,,157,100
13,388,2715,3515,7.4950303253298296e-06,0,,158,100
14,393,2753,3553,0.0003725817352601719,0,,161,100
15,445,3120,3920,2.2097666586760932e-09,0,,169,100
16,457,3211,4011,3.2193438784726845e-19,0,,169,100
17,474,3334,4134,0.00032632730563404467,0,,177,100
18,481,3383,4183,1.374475991600835e-26,0,,171,100
19,523,3731,4531,3.4953092684906834e-11,0,,171,100
20,528,3761,4561,4.489613527421646e-05,0,,167,100
21,547,3882,4682,2.352198823977932e-09,0,,163,100
22,555,3974,4774,6.664485388827136e-17,0,,160,100
23,561,4009,4809,5.557425768817503e-08,0,,165,100
24,581,4142,4942,1.8531241492497297e-17,0,,160,100
25,597,4261,5061,1.0410898792931746e-13,0,,165,100
26,602,4301,5101,4.2339095520576783e-10,0,,165,100
27,618,4421,5221,9.362056956535047e-16,0,,167,100
28,636,4546,5346,5.530047755491638e-51,0,,169,100
29,649,4659,5459,4.4647712242103423e-10,0,,173,100
30,680,4868,5668,5.381167406456537e-33,0,,179,100
31,697,4977,5777,1.7769126119972826e-32,0,,175,100
32,703,5016,5816,0.00042882804268017116,0,,172,100
33,719,5128,5928,3.745193750706247e-12,0,,170,100
34,724,5161,5961,3.056035731403738e-16,0,,167,100
35,744,5291,6091,3.3186872671300864e-09,0,,163,100
36,759,5393,6193,4.004747038765665e-31,0,,162,100
37,792,5619,6419,1.6126152925083358e-21,0,,156,100
38,798,5649,6449,1.3381440172703568e-07,0,,151,100
39,804,5703,6503,6.972954928762012e-20,0,,151,100
40,811,5757,6557,1.882240805894804e-14,0,,153,100
41,816,5789,6589,1.5952972211903837e-09,0,,155,100
42,823,5850,6650,6.342736353688762e-16,0,,155,100
43,829,5891,6691,9.861668605932579e-12,0,,154,100
44,847,5997,6797,3.3175982573121086e-11,0,,150,100
45,929,6598,7398,1.5525170207430332e-31,0,,149,100
46,948,6741,7541,2.652823718863826e-41,0,,152,100
47,957,6814,7614,3.6003532454728164e-21,0,,159,100
48,966,6883,7683,2.7474268660942727e-13,0,,159,100
49,975,6945,7745,7.313277421389745e-13,0,,161,100
50,980,6979,7779,2.8989752105232704e-19,0,,158,100
51,993,7077,7877,5.165056511456958e-06,0,,165,100
52,1003,7155,7955,1.8297482415821517e-08,0,,162,100
53,1014,7248,8048,8.083960468427128e-16,0,,164,100
54,1020,7277,8077,6.373822268779805e-07,0,,167,100
55,1026,7317,8117,1.177157890304501e-13,0,,166,100
56,1033,7363,8163,1.999475362792214e-14,0,,166,100
57,1043,7455,8255,7.826182295893444e-16,0,,168,100
58,1048,7481,8281,7.860941437699652e-08,0,,167,100
59,1054,7527,8327,2.4653160212068987e-09,0,,168,100
60,1059,7575,8375,0.44704209427212566,1,,165,100
61,1064,7608,8408,0.00022987767078750542,0,,162,100
62,1073,7671,8471,4.9614242789444756e-36,0,,160,100
63,1090,7781,8581,1.4028873824424653e-15,0,,166,100
64,1104,7873,8673,0.007696828951962306,1,,162,100
65,1110,7916,8716,3.8319196916756035e-07,0,,162,100
66,1115,7950,8750,3.4713153834938244e-08,0,,162,100
67,1125,8020,8820,3.2766084832351966e-06,0,,161,100
68,1140,8121,8921,2.454361695197988e-06,0,,159,100
69,1159,8288,9088,1.9064479121424524e-13,0,,164,100
70,1164,8323,9123,6.185768706089765e-08,0,,163,100
71,1171,8386,9186,9.753363912043532e-11,0,,165,100
72,1176,8417,9217,1.459987473593622e-12,0,,167,100
73,1181,8456,9256,3.020969295908412e-09,0,,166,100
74,1186,8491,9291,2.3787721853517117e-07,0,,172,100
75,1191,8526,9326,8.498210994475495e-05,0,,167,100
76,1197,8559,9359,1.032706806295198e-05,0,,165,100
77,1202,8593,9393,4.888840016683091e-22,0,,165,100
78,1213,8686,9486,6.89599173242748e-20,0,,167,100
79,1218,8724,9524,2.582216686595778e-24,0,,168,100
80,1227,8775,9575,3.837677551019135e-13,0,,167,100
81,1234,8823,9623,0.0018096715273114034,1,,165,100
82,1241,8885,9685,9.842377637471265e-15,0,,166,100
83,1246,8924,9724,7.039790893083659e-10,0,,170,100
84,1257,8980,9780,5.579643339575263e-20,0,,168,100
85,1262,9004,9804,3.925565606057639e-10,0,,168,100
86,1276,9100,9900,5.782883273165011e-07,0,,163,100
87,1286,9171,9971,6.376160915188534e-14,0,,163,100
88,1315,9382,10182,1.5259886458552984e-09,0,,170,100
89,1335,9525,10325,2.4704013063930358e-18,0,,170,100
