evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.013910809858711137,1,,179,100
1,33,195,995,4.587725936255561e-29,0,,181,100
2,48,297,1097,1.6569856692253093e-12,0,,181,100
3,70,411,1211,3.4894516356393537e-15,0,,181,100
4,75,435,1235,6.1168064747141885e-15,0,,181,100
5,82,481,1281,3.0378102963838946e-11,0,,177,100
6,91,530,1330,1.72492612964021e-11,0,,176,100
7,96,556,1356,1.4641309805881955e-08,0,,175,100
8,101,576,1376,2.025392773359032e-06,0,,173,100
9,110,617,1417,0.0003766555957486002,0,,171,100
10,119,660,1460,1.0119347376906035e-22,0,,170,100
11,127,714,1514,1.1836296613303045e-07,0,,168,100
12,139,797,1597,9.674490277798156e-18,0,,172,100
13,144,828,1628,1.1498828903257789e-05,0,,172,100
14,149,856,1656,3.4988364416438174e-16,0,,173,100
15,154,901,1701,1.5279735826556936e-16,0,,174,100
16,162,942,1742,2.95235958007049e-14,0,,172,100
17,168,975,1775,8.309686276829618e-06,0,,168,100
18,174,1002,1802,0.00010523654083997774,0,,167,100
19,179,1027,1827,1.15791946878379e-09,0,,164,100
20,185,1065,1865,2.99241334506267e-08,0,,166,100
21,191,1102,1902,1.1638667050745116e-12,0,,168,100
22,200,1147,1947,2.597192194442153e-17,0,,166,100
23,220,1250,2050,4.98300650293993e-30,0,,159,100
24,227,1289,2089,7.222911062879097e-42,0,,162,100
25,268,1513,2313,2.759493717825398e-20,0,,162,100
26,276,1567,2367,0.017716237446248912,1,,165,100
27,399,2279,3079,5.754193921006705e-29,0,,109,100
28,406,2320,3120,1.862942872976404e-16,0,,101,100
