evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,0.02011735649370085,1,,178,100
1,8,53,853,0.017551052824569095,1,,180,100
2,17,105,905,0.0007119718234355058,0,,174,100
3,22,137,937,1.3453271415229326e-09,0,,170,100
4,28,180,980,2.5818128178849977e-11,0,,172,100
5,34,207,1007,5.9994185742419e-08,0,,170,100
6,39,243,1043,1.4980721516662263e-10,0,,171,100
7,45,281,1081,1.7210888509683695e-09,0,,169,100
8,50,323,1123,4.9818931401702404e-05,0,,173,100
9,57,359,1159,0.3366235459356859,1,,168,100
10,62,389,1189,0.029512985602579943,1,,163,100
11,67,424,1224,0.6274583817415715,1,,157,100
12,72,449,1249,0.007442310822541009,1,,151,100
13,78,486,1286,0.04683922336553294,1,,144,100
14,90,543,1343,0.37537687297044225,1,,132,100
15,96,585,1385,0.0008066566849052009,0,,123,100
16,102,607,1407,0.8745182801089656,1,,116,100
17,113,677,1477,0.9415728012491326,1,,101,100
