evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.251164799056576,1,,182,100
1,5,31,831,0.9293958115624467,1,,181,100
2,14,87,887,0.0026473443649419497,1,,170,100
3,20,132,932,0.006039317168264777,1,,160,100
4,26,167,967,0.0031788844009592353,1,,152,100
5,31,201,1001,0.0007448862826949308,0,,144,100
6,48,321,1121,0.1462119876220762,1,,120,100
7,55,371,1171,0.001963376595828502,1,,109,100
