evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,4.412754803402379e-11,0,,179,100
1,33,195,995,2.9617466930598906e-23,0,,181,100
2,48,297,1097,2.9084966989189273e-32,0,,181,100
3,70,411,1211,9.022079743409348e-14,0,,181,100
4,75,435,1235,2.6842659249703476e-15,0,,181,100
5,82,481,1281,2.120578435124718e-12,0,,177,100
6,91,530,1330,1.641918850353156e-11,0,,176,100
7,96,556,1356,8.948799616609802e-23,0,,175,100
8,101,576,1376,5.768173834478691e-20,0,,173,100
9,110,617,1417,0.0037185030521930803,1,,171,100
10,119,660,1460,7.222690412387413e-39,0,,170,100
11,127,714,1514,2.2536613768708923e-10,0,,168,100
12,139,797,1597,1.456848184587644e-13,0,,172,100
13,144,828,1628,4.863067278107684e-10,0,,172,100
14,149,856,1656,2.4353417976678305e-18,0,,173,100
15,154,901,1701,1.6857491839636428e-23,0,,174,100
16,162,942,1742,2.5673581551944166e-18,0,,172,100
17,168,975,1775,5.983575082066626e-07,0,,168,100
18,174,1002,1802,9.690140547895154e-15,0,,167,100
19,179,1027,1827,9.538350399238066e-12,0,,164,100
20,185,1065,1865,2.8381138018724856e-23,0,,166,100
21,191,1102,1902,1.0821456259491747e-24,0,,168,100
22,200,1147,1947,2.1389883723171784e-57,0,,166,100
23,220,1250,2050,3.9174209098146264e-11,0,,159,100
24,227,1289,2089,9.272253542252828e-12,0,,162,100
25,268,1513,2313,2.3614898005533164e-23,0,,162,100
26,276,1567,2367,9.874100197650507e-13,0,,165,100
27,399,2279,3079,1.3190196158772202e-36,0,,109,100
28,406,2320,3120,1.1983482616180447e-16,0,,101,100
