evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.004700935018048776,1,,218,100
1,25,132,932,0.0006768318588070545,0,,217,100
2,75,378,1178,0.00033322226777250967,0,,213,100
3,87,443,1243,8.990002521371667e-06,0,,212,100
4,94,480,1280,4.253964575479315e-06,0,,212,100
5,112,562,1362,2.5091888252617146e-10,0,,211,100
6,160,830,1630,4.0638216643415436e-09,0,,216,100
7,183,951,1751,2.3340200727546804e-08,0,,222,100
8,547,2849,3649,4.3368893604226136e-12,0,,220,100
9,552,2881,3681,2.7719305436794135e-08,0,,223,100
10,561,2923,3723,5.847532414187658e-06,0,,220,100
11,578,3006,3806,1.8199178931797305e-07,0,,221,100
12,586,3053,3853,0.0007654244326018813,0,,222,100
13,594,3091,3891,1.8553287907579214e-06,0,,224,100
14,635,3287,4087,8.684457810364083e-11,0,,221,100
15,643,3331,4131,7.928052624831946e-05,0,,223,100
16,719,3729,4529,1.2031632845772516e-14,0,,222,100
17,1409,7115,7915,1.344700732850117e-14,0,,228,100
18,1415,7144,7944,2.016309251210373e-18,0,,233,100
