evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.8545270071246763,1,,137,100
1,5,33,833,0.0012394646608865159,1,,129,100
2,11,73,873,0.005066452789733306,1,,122,100
3,16,101,901,0.008856979106405845,1,,117,100
4,21,134,934,0.011847886751576216,1,,111,100
5,26,165,965,0.00038828972961624963,0,,106,100
6,32,202,1002,0.014638322517210872,1,,101,100
