evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,3,13,813,3.591528373107325e-06,0,,178,100
1,8,53,853,0.011116550637283645,1,,180,100
2,17,105,905,5.05823880926773e-14,0,,174,100
3,22,137,937,0.0808203802452025,1,,170,100
4,28,180,980,2.4225799593983344e-12,0,,172,100
5,34,207,1007,0.00012668991877493057,0,,170,100
6,39,243,1043,2.9079683993433523e-45,0,,171,100
7,45,281,1081,0.12821371288971808,1,,169,100
8,50,323,1123,5.775905231491709e-08,0,,173,100
9,57,359,1159,0.00165086772712317,1,,168,100
10,62,389,1189,0.0011050682914330338,1,,163,100
11,67,424,1224,0.24270793116431968,1,,157,100
12,72,449,1249,2.390497365127498e-05,0,,151,100
13,78,486,1286,0.23761284519496045,1,,144,100
14,90,543,1343,0.0003599301230431479,0,,132,100
15,96,585,1385,1.5293084103182132e-09,0,,123,100
16,102,607,1407,0.007401867402613536,1,,116,100
17,113,677,1477,3.15883339009077e-12,0,,101,100
