evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,2,12,812,0.8454230920542192,1,,179,100
1,33,195,995,4.4203196337430605e-28,0,,181,100
2,48,297,1097,8.214500378839183e-21,0,,181,100
3,70,411,1211,4.108048616365342e-29,0,,181,100
4,75,435,1235,1.4519498653047477e-08,0,,181,100
5,82,481,1281,4.79115112360157e-05,0,,177,100
6,91,530,1330,1.5713176873741527e-09,0,,176,100
7,96,556,1356,1.6892759863205004e-07,0,,175,100
8,101,576,1376,1.7892198391428604e-06,0,,173,100
9,110,617,1417,0.9910499154189418,1,,171,100
10,119,660,1460,8.241906888863914e-16,0,,170,100
11,127,714,1514,0.0010767425736000614,1,,168,100
12,139,797,1597,2.277426288981221e-10,0,,172,100
13,144,828,1628,2.2295860980268304e-05,0,,172,100
14,149,856,1656,5.3860852615665545e-27,0,,173,100
15,154,901,1701,6.175834667214826e-17,0,,174,100
16,162,942,1742,9.189648253856455e-15,0,,172,100
17,168,975,1775,0.08520670817675982,1,,168,100
18,174,1002,1802,0.00041031101975853775,0,,167,100
19,179,1027,1827,1.1139871576640853e-05,0,,164,100
20,185,1065,1865,3.720122711778205e-09,0,,166,100
21,191,1102,1902,6.239661552757573e-08,0,,168,100
22,200,1147,1947,9.700504506459662e-25,0,,166,100
23,220,1250,2050,4.277230522209862e-23,0,,159,100
24,227,1289,2089,1.170519977672041e-10,0,,162,100
25,268,1513,2313,7.021309873169047e-07,0,,162,100
26,276,1567,2367,0.00045624136831448544,0,,165,100
27,399,2279,3079,2.666983487636093e-11,0,,109,100
28,406,2320,3120,2.402206625358119e-16,0,,101,100
