evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,7,41,841,1.7808217957083708e-11,0,,156,100
1,14,86,886,3.1147643955454884e-11,0,,156,100
2,21,123,923,9.635257100060408e-06,0,,156,100
3,29,170,970,1.416824996974316e-06,0,,159,100
4,37,225,1025,2.0253452013630072e-05,0,,161,100
5,44,263,1063,2.4809225352959466e-07,0,,158,100
6,50,297,1097,3.961968692773681e-07,0,,160,100
7,56,328,1128,1.6030734085183491e-10,0,,161,100
8,62,359,1159,0.001094196882778532,1,,158,100
9,70,401,1201,5.4325738457991054e-12,0,,159,100
10,79,459,1259,9.224357866662845e-14,0,,159,100
11,86,502,1302,0.04908996465300162,1,,154,100
12,95,552,1352,0.0003106030504989607,0,,152,100
13,100,580,1380,0.00013541082803275226,0,,152,100
14,108,627,1427,0.07371290564303194,1,,154,100
15,115,674,1474,3.5380507886560163e-06,0,,152,100
16,121,718,1518,4.620071383989683e-06,0,,156,100
17,134,807,1607,3.4916006221453653e-06,0,,156,100
18,140,841,1641,2.9596457798544085e-08,0,,160,100
19,174,1035,1835,2.36245997040805e-10,0,,160,100
20,209,1255,2055,2.8484260219928604e-09,0,,162,100
21,215,1297,2097,7.201328751520486e-06,0,,164,100
22,243,1473,2273,4.328301580242512e-06,0,,168,100
23,305,1844,2644,1.2578433454587802e-12,0,,160,100
24,1223,7476,8276,2.1080763728345476e-09,0,,132,100
