evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,4,21,821,7.634586970861241e-05,0,,157,100
1,13,65,865,1.5709929247155423e-15,0,,144,100
2,23,122,922,9.255921435960464e-21,0,,132,100
3,36,190,990,9.423434846102874e-29,0,,113,100
4,46,238,1038,1.480556611024647e-10,0,,102,100
